t,i,j,trade_usd_thousands,qty_tons
2021,392,116,701417.0680000001,209258.87899999984
2021,392,360,13795133.501000008,4688388.233000005
2021,392,418,180028.202,19991.66700000003
2021,392,458,17144904.222000007,5285170.460000011
2021,392,608,11327841.749999978,4518008.540000012
2021,392,702,20843559.51600003,6172850.299000003
2021,392,704,21294944.277000003,8108250.480999997
2021,392,764,33252106.86899998,10104200.13900003
2021,410,96,165585.6889999998,194310.5669999996
2021,410,104,401969.8279999995,152431.901
2021,410,116,687007.459,230270.27699999965
2021,410,360,9192215.888999993,4017615.9270000067
2021,410,418,86301.47799999997,17394.703000000012
2021,410,458,11283731.308000017,6871512.637000015
2021,410,608,7502296.540000025,5521113.508000005
2021,410,702,18859267.915000025,7270811.016000012
2021,410,704,51385435.82600001,8305588.549000005
2021,410,764,9596224.469000008,4448641.068999982
2021,418,56,35243.328,7272.265000000003
2021,418,156,2555992.8999999994,4407491.345000006
2021,418,251,13689.78800000001,2552.0900000000074
2021,418,276,163012.09199999995,12288.672
2021,418,380,17094.534000000007,2429.4700000000007
2021,418,392,130529.24100000001,23099.132000000005
2021,418,410,50859.832000000024,28656.974000000035
2021,418,528,27088.439999999995,6344.808000000002
2021,418,616,11314.219,656.8930000000001
2021,418,724,19711.867,2827.781000000001
2021,418,752,30815.50499999998,1431.2269999999994
2021,418,826,30899.999999999996,2863.4410000000007
2021,418,842,224604.22300000003,9317.366000000005
2021,458,56,1450568.0869999994,355023.7549999986
2021,458,156,81273656.48599996,55483798.16000009
2021,458,251,2703812.233000003,1061820.9230000013
2021,458,276,11066370.538999999,825734.5060000005
2021,458,380,1835403.8709999993,878002.3739999986
2021,458,392,19006227.864000034,16328533.53500002
2021,458,410,10224444.205999976,9044758.162000043
2021,458,528,8078088.59,2520404.3070000126
2021,458,616,1539805.5470000007,106644.88199999997
2021,458,724,1634708.290999999,492697.48799999995
2021,458,752,609825.946000001,229783.92199999958
2021,458,826,3052130.6030000034,677705.9699999999
2021,458,842,53707400.46700006,3860870.664000008
2021,528,96,65199.25599999996,72520.84599999992
2021,528,104,44870.849000000046,10145.548000000015
2021,528,116,46798.045000000035,31665.389000000043
2021,528,360,901566.3410000001,541344.8460000072
2021,528,418,10433.281999999994,1384.8580000000006
2021,528,458,1316007.2269999993,1086886.1189999974
2021,528,608,625515.4470000002,265912.00799999887
2021,528,702,2860690.430999997,2214915.048999996
2021,528,704,1016031.0099999995,396485.1719999993
2021,528,764,1088236.197,332276.4289999992
2021,608,56,175408.29100000003,19317.10700000007
2021,608,156,17858838.440999992,61252947.525000036
2021,608,251,787792.6940000005,49829.2739999995
2021,608,276,4096554.6259999997,238516.86199999973
2021,608,380,380514.787,37052.17000000006
2021,608,392,11408960.07300001,11080858.425000029
2021,608,410,3784997.3939999957,2030179.6189999983
2021,608,528,2272593.6490000016,278004.61299999943
2021,608,616,556592.1489999996,14738.806000000033
2021,608,724,486247.13800000015,66741.0539999997
2021,608,752,83679.28599999972,13579.101000000037
2021,608,826,729589.0130000003,134237.88000000003
2021,608,842,14403164.866000006,1400450.9040000038
2021,616,96,1327.6160000000004,142.73499999999996
2021,616,104,10931.924999999997,7909.937000000006
2021,616,116,39969.117999999966,18589.92700000001
2021,616,360,189262.44800000003,87730.47999999985
2021,616,418,7362.727999999997,2771.191000000002
2021,616,458,308050.709,156487.7319999991
2021,616,608,308944.82499999984,64793.07999999978
2021,616,702,558100.7170000011,114829.72699999966
2021,616,704,644390.7190000009,214440.12600000005
2021,616,764,485171.13399999903,99912.33199999991
2021,702,56,3193414.1269999985,267667.86799999955
2021,702,156,41616675.228999965,14761253.116999999
2021,702,251,1977087.300000001,241554.23499999897
2021,702,276,5051476.7600000035,255383.0250000001
2021,702,380,705763.0179999993,55770.46199999981
2021,702,392,9676664.053000005,1232216.5910000016
2021,702,410,11073117.763000006,2804921.565000007
2021,702,528,5492240.883000009,720185.6100000049
2021,702,616,821848.1720000006,110324.59800000006
2021,702,724,481945.8320000003,53066.17299999966
2021,702,752,133367.4049999996,7228.199000000005
2021,702,826,2023569.5569999982,166847.3869999992
2021,702,842,26441269.44800009,2069817.538999997
2021,704,56,1238399.4210000008,548602.4950000013
2021,704,156,76094166.82099992,51146187.04399999
2021,704,251,4078045.976000004,516057.01299999875
2021,704,276,11937282.129000012,1091284.799000001
2021,704,380,4143199.7129999953,920726.1580000013
2021,704,392,22733160.285000015,9809471.234999971
2021,704,410,23897340.08600001,7607597.437000021
2021,704,528,7714833.057999997,498545.29599999945
2021,704,616,3897910.763999999,351124.6939999996
2021,704,724,3273770.412000001,527758.820999999
2021,704,752,1532766.4390000056,91545.39299999982
2021,704,826,6257727.491999999,843846.3489999991
2021,704,842,103163511.51900002,12158029.728000002
2021,724,96,19179.443000000017,2923.0140000000074
2021,724,104,30102.16100000003,4724.3820000000105
2021,724,116,24213.59599999998,7775.011000000023
2021,724,360,684854.3810000012,228294.76999999906
2021,724,418,15840.371000000006,6556.021000000003
2021,724,458,563741.0489999991,269189.66299999907
2021,724,608,939176.2769999987,266565.46499999915
2021,724,702,1088729.6809999973,212338.76599999962
2021,724,704,597112.1870000017,191147.67099999925
2021,724,764,768175.6380000012,257892.24099999943
2021,752,96,3684.5620000000035,961.2819999999987
2021,752,104,28082.80299999999,1310.6269999999993
2021,752,116,11613.972000000022,8009.553000000007
2021,752,360,553754.285999999,193710.4549999997
2021,752,418,6880.295000000004,315.64199999999994
2021,752,458,536347.7210000004,172314.3209999998
2021,752,608,207511.95700000017,97609.10599999987
2021,752,702,1485771.1629999992,538627.8969999999
2021,752,704,316065.2779999999,87571.17900000008
2021,752,764,722933.9029999983,162452.87099999955
2021,764,56,1402154.5380000004,273894.3499999992
2021,764,156,46098315.59499994,28457292.376999922
2021,764,251,2487128.8219999997,318908.62399999815
2021,764,276,7922138.566000003,569237.2950000007
2021,764,380,2176961.656999999,289615.4909999998
2021,764,392,25917868.844000023,7509743.2569999965
2021,764,410,6873033.555000008,3884361.115000018
2021,764,528,4641083.985999998,611766.7349999994
2021,764,616,1165383.377999998,144221.17899999997
2021,764,724,1552609.8720000004,266959.27099999954
2021,764,752,556683.1460000001,71265.42599999974
2021,764,826,3662590.0420000013,531191.6029999992
2021,764,842,51041420.998000026,7169045.126999999
2021,826,96,72079.35099999991,5364.998000000018
2021,826,104,35091.31500000001,16401.625000000022
2021,826,116,69477.89099999993,32701.76500000006
2021,826,360,1125010.103000001,696497.8070000013
2021,826,418,31818.37399999999,2043.0859999999984
2021,826,458,1863516.3870000017,782556.4769999997
2021,826,608,656866.0859999999,103381.50999999986
2021,826,702,6649797.095000008,1029437.8460000006
2021,826,704,866705.4750000003,586805.4450000005
2021,826,764,1965587.4330000037,781148.194000004
2021,842,96,211196.49499999997,9447.687000000058
2021,842,104,206634.7900000001,255764.6329999992
2021,842,116,400960.9639999995,209921.78399999978
2021,842,360,11118550.709000017,9963271.636000091
2021,842,418,139764.75400000016,206481.04399999988
2021,842,458,17695116.126,6086050.247999986
2021,842,608,8420259.454000007,6825892.646999962
2021,842,702,39162620.98299995,9688879.313000022
2021,842,704,14441492.744999995,10411043.074000033
2021,842,764,13596234.549000002,9850632.221000075
2022,56,96,13365.76600000001,1987.8759999999963
2022,56,104,47904.401,23116.330000000024
2022,56,116,134639.7869999999,31949.776000000023
2022,56,360,609095.402000001,196598.62099999917
2022,56,418,28282.16599999999,15753.428000000004
2022,56,458,883339.9560000013,300001.5119999999
2022,56,608,594737.5279999994,149736.75999999954
2022,56,702,1503603.3539999994,476273.9879999987
2022,56,704,861220.4429999994,298623.57699999947
2022,56,764,1019202.5559999992,177014.75499999893
2022,96,56,367.326,46.400000000000006
2022,96,156,2143449.7010000097,2237741.9890000047
2022,96,251,37618.53399999999,154.97499999999997
2022,96,276,5654.882000000001,191.90800000000007
2022,96,380,3435.608,344.71499999999975
2022,96,392,2271021.9100000034,3428042.5290000015
2022,96,410,290654.121,350818.84799999994
2022,96,528,8820.574000000002,4088.613000000003
2022,96,616,517.341,49.50299999999999
2022,96,724,1447.027,4.974999999999997
2022,96,752,159.535,83.65299999999996
2022,96,826,28429.42999999996,24114.141000000065
2022,96,842,109082.882,74929.9879999999
2022,104,56,209980.97899999996,310939.2180000002
2022,104,156,9729325.459000014,6720646.804000004
2022,104,251,288741.66600000026,18394.74100000001
2022,104,276,1698223.7999999989,81455.02199999997
2022,104,380,588862.1719999994,143993.09500000018
2022,104,392,1521510.0260000003,111160.48400000008
2022,104,410,628648.2090000013,62962.68199999991
2022,104,528,384491.58000000025,50319.13999999993
2022,104,616,930270.0319999998,111256.54399999989
2022,104,724,870935.1229999993,167693.23799999992
2022,104,752,142725.82999999978,5424.112999999999
2022,104,826,688519.7409999998,115543.69600000003
2022,104,842,1138810.880000001,80776.24399999998
2022,116,56,91662.16699999997,20267.092000000037
2022,116,156,1815008.2470000004,1348752.0309999988
2022,116,251,600222.220000001,120897.51500000012
2022,116,276,2448443.2269999995,97335.49300000015
2022,116,380,547966.967,38960.90499999999
2022,116,392,1920880.640000002,87605.39599999998
2022,116,410,426973.5249999998,38472.443
2022,116,528,564275.9670000008,59227.35499999998
2022,116,616,686386.3210000003,33368.43000000002
2022,116,724,1181234.8710000003,70555.25799999996
2022,116,752,74875.87300000005,8135.0990000000065
2022,116,826,1421306.800999999,79740.26800000005
2022,116,842,13219450.869999982,1238336.9109999985
2022,156,96,832619.9149999979,561882.2779999988
2022,156,104,10574626.272000024,5332209.394000006
2022,156,116,11444191.984999994,3237485.8630000013
2022,156,360,68830065.05100007,29990673.022000033
2022,156,418,2265227.7690000054,1097980.3329999978
2022,156,458,63316559.73000004,18899342.691999957
2022,156,608,32355042.354999997,15534859.057999983
2022,156,702,62985608.07799997,15755627.921000049
2022,156,704,122931055.36999996,24018748.077999976
2022,156,764,74289142.803,19138994.826000005
2022,251,96,13917.614000000009,1216.838999999997
2022,251,104,62362.80299999996,9953.73600000003
2022,251,116,136297.83099999992,28727.504000000044
2022,251,360,1245355.4759999996,337801.1319999991
2022,251,418,38796.673999999985,20962.996000000032
2022,251,458,2071787.648999995,230135.01900000006
2022,251,608,1207443.528000001,181212.53499999904
2022,251,702,12022807.440000018,565521.0420000016
2022,251,704,1481758.5440000074,451315.1909999998
2022,251,764,2150799.1610000003,355660.6009999983
2022,276,96,60940.21600000003,4253.317000000006
2022,276,104,98351.59400000013,21563.954000000056
2022,276,116,175062.15299999985,72607.56599999996
2022,276,360,3780948.1190000004,661068.4739999993
2022,276,418,45228.05499999999,11343.586000000041
2022,276,458,6669105.434,764713.5700000018
2022,276,608,2045041.026999998,216901.02899999914
2022,276,702,9251668.909999993,486717.56499999994
2022,276,704,3700166.731000001,543885.3719999989
2022,276,764,5829640.3049999885,687419.0590000021
2022,360,56,1550616.4710000001,615857.0050000008
2022,360,156,73663251.82300012,228433644.97999913
2022,360,251,1562164.8620000032,374207.325999999
2022,360,276,5569251.40799999,992524.9830000047
2022,360,380,4268905.666000003,3920015.542000006
2022,360,392,28307320.179999996,37917389.02299971
2022,360,410,15662754.098000007,35827981.889000006
2022,360,528,4608991.371999991,4281581.1090000095
2022,360,616,1863609.3650000016,2179844.4320000047
2022,360,724,3156309.9330000025,2504107.5980000054
2022,360,752,381727.583999998,120310.44000000006
2022,360,826,3265710.081000001,887422.2860000039
2022,360,842,36427200.51800005,6776149.341000004
2022,380,96,31861.998999999985,2352.456999999998
2022,380,104,76794.81000000007,37354.116999999904
2022,380,116,155415.51100000003,20809.642000000073
2022,380,360,1397155.2830000054,530089.2209999994
2022,380,418,26001.741000000005,32204.213999999993
2022,380,458,2028528.0229999986,222667.17999999982
2022,380,608,1015977.5309999977,158636.83199999985
2022,380,702,4407915.798000001,538079.5179999998
2022,380,704,1663480.3490000009,329504.02900000033
2022,380,764,2529219.2110000025,285585.47899999877
2022,392,96,113392.5460000001,16851.564000000035
2022,392,104,474746.5349999996,119343.7599999999
2022,392,116,797575.8270000002,180610.84399999958
2022,392,360,16001344.838000013,4757859.474000007
2022,392,418,148846.658,23871.28400000003
2022,392,458,17504952.899999995,4623384.453000013
2022,392,608,13175785.473999998,5785269.734999998
2022,392,702,24802301.31299999,7266969.719000004
2022,392,704,21948021.547999993,6605822.21100002
2022,392,764,32656357.752000026,9196119.219000017
2022,410,96,85073.65099999994,36784.44199999988
2022,410,104,431467.13299999986,128988.46600000001
2022,410,116,725142.1180000004,224257.80999999985
2022,410,360,11438558.80700002,5171603.205000007
2022,410,418,81293.45499999993,19655.221
2022,410,458,12982756.180000018,6599818.658000007
2022,410,608,11276295.29900001,7362830.472999987
2022,410,702,27706837.552999977,9075413.111000005
2022,410,704,61502776.17699999,9670170.451999998
2022,410,764,9302862.118999992,3928734.4440000113
2022,418,56,54375.456999999995,8441.661000000006
2022,418,156,2799554.072000001,5215116.195
2022,418,251,16157.167999999996,1203.900999999997
2022,418,276,221503.658,9808.519000000013
2022,418,380,9493.221999999998,1019.5760000000001
2022,418,392,194358.74400000012,47205.09200000002
2022,418,410,90289.54999999992,65391.5419999998
2022,418,528,37653.979999999996,6525.033000000001
2022,418,616,10218.612000000001,715.9019999999998
2022,418,724,31478.064000000013,3568.3150000000014
2022,418,752,39774.006000000016,1397.1229999999996
2022,418,826,60036.53800000001,2851.4860000000012
2022,418,842,291624.66099999996,215833.03499999997
2022,458,56,1524036.9860000007,420413.26299999864
2022,458,156,81260041.313,58492153.03599991
2022,458,251,3216976.284000001,1135967.6159999988
2022,458,276,12164221.782999989,873371.7600000019
2022,458,380,2017430.9640000015,855257.4959999995
2022,458,392,25356127.914999995,19048288.572999902
2022,458,410,14895306.869999992,10593961.569000017
2022,458,528,6604071.999000009,2548303.0860000076
2022,458,616,1684893.0860000004,113817.46200000001
2022,458,724,1944662.1210000005,799719.777000002
2022,458,752,646323.2719999992,247396.65199999994
2022,458,826,4625164.875999984,807829.5719999998
2022,458,842,54032691.33400004,5092330.976000008
2022,528,96,23092.59700000001,4213.8750000000155
2022,528,104,39138.05599999995,6785.596000000009
2022,528,116,59978.48799999998,31362.36200000002
2022,528,360,908857.7770000021,665019.8280000013
2022,528,418,10456.103999999996,12453.561000000018
2022,528,458,1359780.1500000022,952187.7480000023
2022,528,608,916875.9969999994,224628.72299999904
2022,528,702,3094826.669000003,1695541.2089999968
2022,528,704,1054492.3670000003,347070.75200000027
2022,528,764,1153130.6720000007,332266.9719999984
2022,608,56,171548.23199999979,10927.297000000024
2022,608,156,16932427.887000006,45780891.66600008
2022,608,251,980814.5060000008,49296.94499999982
2022,608,276,5500244.1910000015,260732.77499999927
2022,608,380,437554.4859999999,84047.78599999993
2022,608,392,12425775.77199998,7999999.077999986
2022,608,410,5474885.126000003,5491583.302999992
2022,608,528,2832625.131999999,504953.7329999997
2022,608,616,709108.1479999997,16206.692000000046
2022,608,724,454415.35500000033,63869.72499999975
2022,608,752,116816.38699999992,7297.527999999998
2022,608,826,4662858.056000001,98209.30600000007
2022,608,842,16498073.49199999,1322383.0959999985
2022,616,96,76091.32300000002,72.655
2022,616,104,16256.662000000011,7202.543000000004
2022,616,116,38432.67200000002,16275.265000000036
2022,616,360,235460.4970000002,68253.24699999962
2022,616,418,3023.2429999999995,334.3319999999998
2022,616,458,376511.8549999997,110308.91400000009
2022,616,608,216567.91100000014,55755.91799999967
2022,616,702,644260.8110000007,87673.9439999999
2022,616,704,516460.0880000001,209252.64499999967
2022,616,764,512077.57500000077,86367.16999999962
2022,702,56,4136479.9090000098,378137.82999999967
2022,702,156,36700361.769000076,8582395.205000043
2022,702,251,2326158.515999998,506078.7329999991
2022,702,276,7120491.951000007,199209.70000000004
2022,702,380,878795.1390000007,45086.77399999989
2022,702,392,11058249.014000006,1363141.1540000013
2022,702,410,10758445.807000011,1563139.7149999961
2022,702,528,5383742.166000006,1143274.8519999988
2022,702,616,543495.0289999995,15216.736000000024
2022,702,724,608717.027999999,64483.075999999564
2022,702,752,126178.788,10354.37000000002
2022,702,826,2444401.1839999966,230950.98800000007
2022,702,842,27082552.410000067,2052312.7930000024
2022,704,56,1372990.9840000013,441611.3019999998
2022,704,156,75926562.19500007,34071728.74999996
2022,704,251,4536768.758999997,679043.2990000008
2022,704,276,14852540.969999997,1245271.0670000028
2022,704,380,5105311.062000004,1317424.8419999988
2022,704,392,26205723.691999998,10891638.000000013
2022,704,410,26659568.075,8066465.142000011
2022,704,528,8323874.208999993,663688.887000001
2022,704,616,4851609.772000002,424884.04999999865
2022,704,724,4195264.572999992,661433.874
2022,704,752,1699680.290999999,168712.5349999997
2022,704,826,8874915.389999995,801704.983000002
2022,704,842,128730189.6170002,14594151.836000053
2022,724,96,10739.125999999995,1967.8759999999975
2022,724,104,23584.270000000037,4371.865000000008
2022,724,116,31913.931,10654.301000000025
2022,724,360,570717.3849999984,226263.8409999991
2022,724,418,16072.472999999998,23411.717000000015
2022,724,458,606681.8580000008,296393.6599999994
2022,724,608,1153971.6389999988,447967.32999999885
2022,724,702,2015011.5259999959,313523.34899999894
2022,724,704,604542.1649999985,186257.91599999997
2022,724,764,747302.8590000005,292459.0659999994
2022,752,96,1935.2899999999986,128.83299999999997
2022,752,104,55246.39600000003,1729.3899999999987
2022,752,116,10081.749000000005,6041.746000000013
2022,752,360,607857.8220000011,206061.35099999962
2022,752,418,8543.503000000006,721.4329999999998
2022,752,458,577358.9070000001,162324.05100000039
2022,752,608,190155.54799999972,86738.22799999983
2022,752,702,1465223.5920000016,579514.6400000004
2022,752,704,336746.3999999994,85879.70399999998
2022,752,764,830502.7010000001,173940.3849999995
2022,764,56,1393859.425000001,286922.4649999985
2022,764,156,48068466.4779999,28578937.5419999
2022,764,251,2721901.804000002,369158.2819999988
2022,764,276,8908070.317999989,581599.6630000005
2022,764,380,2584970.926,320208.48799999966
2022,764,392,25892643.28899998,7545623.13799999
2022,764,410,7633696.159000008,4362443.221999999
2022,764,528,4543240.694999997,656476.1900000019
2022,764,616,1320396.7020000003,154367.0539999997
2022,764,724,1697097.5259999973,283953.18499999953
2022,764,752,619711.3800000002,81717.72599999951
2022,764,826,5262238.368000008,602942.8800000001
2022,764,842,61870886.451000035,7871615.706999982
2022,826,96,113398.44200000002,4329.862000000006
2022,826,104,37342.691,14748.960000000015
2022,826,116,116677.30600000008,39224.05799999988
2022,826,360,998593.9390000016,607961.4370000027
2022,826,418,25608.385999999988,4467.936000000003
2022,826,458,1980511.175999998,678245.5449999982
2022,826,608,889877.2129999993,125320.22799999984
2022,826,702,7535344.999999993,976556.0590000022
2022,826,704,893588.5060000002,636027.7030000021
2022,826,764,2160330.8960000016,492331.8899999993
2022,842,96,272895.8080000002,8776.353000000052
2022,842,104,183110.99400000027,168279.582
2022,842,116,419720.21999999945,163516.17699999968
2022,842,360,11499102.34499997,9855849.254000073
2022,842,418,182321.68699999983,244551.05499999967
2022,842,458,21708630.33500002,4999476.706000005
2022,842,608,9602397.844999967,6914094.08199998
2022,842,702,44938686.34800009,15478182.903999979
2022,842,704,13820555.04499999,8532336.922000054
2022,842,764,17283980.959000006,8983823.658000048
2023,56,96,124817.70800000014,1707.2049999999983
2023,56,104,40423.229999999996,11405.708999999997
2023,56,116,118182.35599999988,33150.42299999995
2023,56,360,696872.0179999993,223148.84999999905
2023,56,418,26555.241000000005,15477.810000000009
2023,56,458,847017.6250000017,301045.67800000025
2023,56,608,444598.67300000065,127690.87
2023,56,702,1039776.7399999968,420573.5559999981
2023,56,704,744952.7490000005,311199.3080000004
2023,56,764,741799.7229999999,231576.91099999883
2023,96,56,315.40199999999993,57.27199999999999
2023,96,156,1867023.2959999987,2372671.5500000026
2023,96,251,464.2699999999999,36.610000000000014
2023,96,276,4935.915000000001,615.5949999999989
2023,96,380,1597.0980000000009,215.81300000000013
2023,96,392,1849101.9429999997,2770363.776000002
2023,96,410,400224.9399999997,580100.8370000005
2023,96,528,4794.420000000001,163.17699999999994
2023,96,616,231.92100000000002,31.499000000000013
2023,96,724,1293.6059999999998,29.166000000000025
2023,96,752,64.19400000000002,0.6060000000000001
2023,96,826,4908.477,133.994
2023,96,842,271542.762,127440.94600000003
2023,104,56,114915.25400000007,162476.95599999995
2023,104,156,6989396.462000001,9632219.351000007
2023,104,251,530797.217,63729.076999999896
2023,104,276,1322453.2070000018,71936.41799999996
2023,104,380,475505.23099999956,54943.22600000004
2023,104,392,1606541.1360000009,101751.76599999997
2023,104,410,542086.1449999999,44849.711999999876
2023,104,528,262459.2550000001,67011.05499999995
2023,104,616,899350.4190000002,119630.33999999975
2023,104,724,655737.4619999996,121002.76100000003
2023,104,752,99759.43799999994,3902.5059999999994
2023,104,826,513252.56899999955,92905.01200000015
2023,104,842,906114.5990000003,81497.02299999999
2023,116,56,84656.49100000001,13630.315000000004
2023,116,156,2012991.3620000018,1703827.4549999984
2023,116,251,1295992.7570000004,136051.84099999958
2023,116,276,2132576.6199999996,85384.47799999999
2023,116,380,403928.99299999996,43600.43899999996
2023,116,392,1911578.6589999984,89783.18900000014
2023,116,410,469925.29000000004,42628.38399999997
2023,116,528,556793.7359999992,66970.0169999998
2023,116,616,698471.8680000004,36977.47699999987
2023,116,724,1409507.518000001,136032.71799999982
2023,116,752,68270.62199999997,7862.878000000001
2023,116,826,1283727.99,83927.5249999999
2023,116,842,12339212.872000001,1436246.1900000004
2023,156,96,817141.7090000028,642514.2920000021
2023,156,104,8648358.483000014,6602670.860999989
2023,156,116,11261123.36300002,3752211.894000001
2023,156,360,62845691.21299991,34655375.19299992
2023,156,418,2825701.7179999985,1697711.020000001
2023,156,458,60071309.42899997,20998149.376
2023,156,608,31593180.613999985,18531770.577000037
2023,156,702,61523866.48100007,20425401.515000015
2023,156,704,114412862.09300011,26184609.945000004
2023,156,764,73991453.23200002,21547852.305000007
2023,251,96,14883.521999999994,1685.346999999996
2023,251,104,63628.61299999998,10429.115000000005
2023,251,116,197344.5189999996,43873.66799999988
2023,251,360,1670160.0250000022,341183.41099999944
2023,251,418,26673.412000000015,17903.54800000005
2023,251,458,2306764.3990000007,288731.2609999992
2023,251,608,1344708.4349999973,177747.63500000018
2023,251,702,12921688.930000007,890558.5710000047
2023,251,704,1575875.5619999976,548280.9450000018
2023,251,764,3057871.6899999958,295627.27999999863
2023,276,96,66054.57800000001,3830.9440000000136
2023,276,104,110745.91100000001,59036.43099999989
2023,276,116,249013.71099999995,98074.59900000016
2023,276,360,4391498.427000009,758175.1269999993
2023,276,418,60793.632,11710.60100000001
2023,276,458,7231324.832000011,786611.4300000002
2023,276,608,2223308.9250000063,231831.6859999993
2023,276,702,8791469.090999996,422045.10100000066
2023,276,704,4032629.6979999947,613546.746
2023,276,764,5761154.069999999,636169.4109999972
2023,360,56,1174496.2400000007,512323.936
2023,360,156,70931767.79600002,207863812.9829994
2023,360,251,2234541.0640000063,492825.6709999986
2023,360,276,4590658.17499999,959611.487
2023,360,380,2888419.0880000065,2979213.7210000018
2023,360,392,23770523.06899997,36738548.20799985
2023,360,410,12205034.280000014,35143071.02499985
2023,360,528,3727530.2559999973,2900178.271000004
2023,360,616,1491509.761000006,1185745.2439999965
2023,360,724,3098776.148,1903663.6869999988
2023,360,752,319250.11199999973,131993.22199999983
2023,360,826,2848539.949000006,852438.064
2023,360,842,27932210.906000033,6102451.112000034
2023,380,96,26032.733000000004,1558.566999999995
2023,380,104,109857.80499999985,58877.50699999988
2023,380,116,121205.01599999995,15251.235000000026
2023,380,360,1824562.063999999,525646.1299999983
2023,380,418,21675.69500000001,96220.04200000004
2023,380,458,1734171.6140000015,298652.8669999998
2023,380,608,971568.9170000002,176757.91099999956
2023,380,702,4854586.324999995,348681.97799999977
2023,380,704,1496480.6590000025,371323.47900000017
2023,380,764,2635457.156999997,342885.117
2023,392,96,89007.029,52918.88599999967
2023,392,104,398834.4699999999,102631.58599999995
2023,392,116,679011.7170000005,173888.9079999993
2023,392,360,15430816.014999993,4944027.785000001
2023,392,418,139880.145,18053.733000000004
2023,392,458,14868882.871999996,4219928.917
2023,392,608,10746527.960000005,4618400.567000009
2023,392,702,20838145.32,6077687.158000016
2023,392,704,20038400.726000004,6751718.242000006
2023,392,764,29850176.538999986,9142800.91
2023,410,96,71348.3509999999,27715.78500000003
2023,410,104,722586.5310000002,134449.70799999996
2023,410,116,670627.4290000004,153751.6140000001
2023,410,360,10386880.169000011,4214445.401000005
2023,410,418,109263.23100000003,22863.767000000043
2023,410,458,11813640.446999997,6224836.2059999965
2023,410,608,7795429.989000021,5832883.59899996
2023,410,702,22157801.32599997,7369959.413000019
2023,410,704,52517498.34500005,9721457.841000011
2023,410,764,8006113.698999991,4175180.6530000023
2023,418,56,45583.284999999996,5543.302000000002
2023,418,156,3146444.929000003,8671093.266000034
2023,418,251,49811.719999999994,5335.24800000001
2023,418,276,195954.30499999985,9732.346
2023,418,380,12883.554999999998,7594.771000000002
2023,418,392,168280.913,49365.165000000015
2023,418,410,93880.32699999998,91965.15700000004
2023,418,528,39311.21,6761.455000000003
2023,418,616,15202.945000000003,2769.8060000000037
2023,418,724,26340.755999999994,3124.4680000000003
2023,418,752,26093.09199999999,1120.314
2023,418,826,67955.77400000002,7315.244999999999
2023,418,842,315810.713,450385.40699999983
2023,458,56,1431574.1460000006,333329.0829999994
2023,458,156,78978615.80400017,76243925.68400033
2023,458,251,3596398.5800000015,1137629.6120000046
2023,458,276,11364257.130000008,755962.8799999994
2023,458,380,1663187.0139999995,769708.1520000023
2023,458,392,19384888.014999982,15910785.977000056
2023,458,410,14873227.017000021,13543856.568000033
2023,458,528,5104449.777999994,2673950.138000015
2023,458,616,1211499.239000002,129218.80899999985
2023,458,724,1760418.485000001,798893.5750000033
2023,458,752,493472.3139999989,230466.69699999946
2023,458,826,3831023.5300000045,580167.6520000005
2023,458,842,43961475.23199996,4298429.104999989
2023,528,96,26698.452999999976,3195.7280000000087
2023,528,104,21026.72500000002,2577.3450000000066
2023,528,116,61176.456000000006,34717.71499999983
2023,528,360,994057.2600000007,821237.7250000054
2023,528,418,13929.086000000003,12225.735000000019
2023,528,458,1174660.8709999989,704253.0170000016
2023,528,608,650334.1520000009,161973.68699999942
2023,528,702,3009302.280000001,2122370.044000004
2023,528,704,1269856.41,330084.5539999995
2023,528,764,1123339.2740000004,358764.35599999933
2023,608,56,161750.076,15088.956000000038
2023,608,156,16358117.358000007,32767243.465999827
2023,608,251,1139362.1200000006,49466.00999999983
2023,608,276,5091427.337999997,181984.04299999983
2023,608,380,357351.1619999999,60523.74299999982
2023,608,392,11401082.113,9176772.604000013
2023,608,410,4492551.724000005,3494094.3200000054
2023,608,528,2385972.5459999978,367562.2479999995
2023,608,616,568888.1450000005,19989.946000000113
2023,608,724,432047.2219999995,107353.48999999993
2023,608,752,113859.3979999998,6722.027000000017
2023,608,826,1880446.098999999,76306.12899999991
2023,608,842,13281410.875000015,1140846.8960000016
2023,616,96,1992.2100000000005,290.8409999999989
2023,616,104,16978.429000000007,10423.429000000007
2023,616,116,24886.75200000003,9193.97700000002
2023,616,360,240351.07799999995,85033.25299999969
2023,616,418,21245.758000000005,4758.475000000008
2023,616,458,359031.3940000005,137976.4519999993
2023,616,608,161096.44400000013,59567.6339999998
2023,616,702,584156.1299999998,82525.62499999967
2023,616,704,628926.825,222648.09499999977
2023,616,764,474060.44400000054,103029.56499999987
2023,702,56,2445502.2549999994,141858.13099999935
2023,702,156,37799225.78599999,7897397.979000009
2023,702,251,3119355.853999996,688173.1810000067
2023,702,276,6841069.51500001,187151.39999999964
2023,702,380,859824.6899999991,55364.58099999988
2023,702,392,10227400.774999991,731934.5740000013
2023,702,410,11574957.788999988,4091431.8229999975
2023,702,528,4939861.127999999,911163.946000005
2023,702,616,600215.084,21089.062000000045
2023,702,724,523149.45400000084,73135.85099999966
2023,702,752,113207.22099999971,11487.083000000035
