asean_country,year,partner_iso3,partner_group,asean_role,mineral_class,mineral_label,end_use,hs6,value_usd_millions,qty_tons
THA,2011,USA,USA,importer,Other,Other sulfates,Other,283329,0.066641,9.748
THA,2012,CHN,CHN,exporter,Cobalt,Cobalt ore,Upstream ore,260500,0.0824,3200.0
THA,2012,GBR,GBR,exporter,Cobalt,Cobalt ore,Upstream ore,260500,5e-06,0.161
THA,2012,JPN,JPN,exporter,Cobalt,Cobalt ore,Upstream ore,260500,0.038748,2.204
THA,2012,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,14.540895,6102.711
THA,2012,BEL,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.073312,41.82
THA,2012,DEU,EU,importer,Copper,Copper ore,Upstream ore,260300,0.074546,212.0
THA,2012,NLD,EU,exporter,Copper,Copper ore,Upstream ore,260300,4e-06,0.038
THA,2012,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,1.2e-05,0.012
THA,2012,JPN,JPN,importer,Copper,Copper ore,Upstream ore,260300,0.037031999999999995,50.12
THA,2012,KOR,KOR,exporter,Copper,Copper ore,Upstream ore,260300,22.163471,9346.022
THA,2012,KOR,KOR,importer,Copper,Copper ore,Upstream ore,260300,0.017149,250.771
THA,2012,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.942067,179.903
THA,2012,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,0.585885,567.748
THA,2012,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.36103500000000005,100.768
THA,2012,ITA,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.001869,0.012
THA,2012,NLD,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.000379,0.022
THA,2012,SWE,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.049265,9.112
THA,2012,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.010614,7.0
THA,2012,JPN,JPN,exporter,Graphite,Natural graphite,Battery anode,250410,0.012157999999999999,3.6
THA,2012,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.417547,103.894
THA,2012,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.031499,9.6
THA,2012,CAN,OTHER,importer,Graphite,Natural graphite,Battery anode,250410,0.000484,0.011
THA,2012,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.331127,99.982
THA,2012,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,0.247808,430.605
THA,2012,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.075986,7.823
THA,2012,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,0.858707,6340.514
THA,2012,BEL,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.001165,0.029
THA,2012,BEL,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.000185,0.034
THA,2012,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.006479,1.985
THA,2012,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.003712,46.645
THA,2012,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,7.199999999999999e-05,0.012
THA,2012,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.023943000000000002,9.085
THA,2012,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.038265,19.128
THA,2012,FRA,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.00045400000000000003,10.047
THA,2012,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.034413,41.532
THA,2012,ITA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.37457100000000004,124.5
THA,2012,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,9.800000000000001e-05,0.196
THA,2012,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,0.0015129999999999998,1.247
THA,2012,POL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.00954,0.2
THA,2012,GBR,GBR,exporter,Lithium,Other Li-bearing,Other,253090,0.002657,0.126
THA,2012,GBR,GBR,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.003069,0.625
THA,2012,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.996159,40.0
THA,2012,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,0.704612,2378.71
THA,2012,JPN,JPN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.001877,0.175
THA,2012,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.9605309999999999,328.695
THA,2012,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.028585,1.724
THA,2012,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,0.040213,46.096
THA,2012,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.014766999999999999,210.504
THA,2012,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.034065,15.336
THA,2012,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.00047299999999999995,0.234
THA,2012,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.01166,7.117
THA,2012,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.3337,216.677
THA,2012,CHN,CHN,exporter,Nickel,Nickel matte,Battery-grade chain,750110,0.002726,133.127
THA,2012,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,0.171185,577.174
THA,2012,CHN,CHN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.850074,1314.101
THA,2012,CHN,CHN,exporter,Nickel,Refined nickel,Battery-grade chain,750210,1e-06,0.0
THA,2012,CHN,CHN,importer,Nickel,Nickel ore,Upstream ore,260400,0.004717,0.1
THA,2012,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.412274,11.603
THA,2012,BEL,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.115255,6.4
THA,2012,DEU,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.358908,285.0
THA,2012,DEU,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.159466,4.699
THA,2012,ITA,EU,exporter,Nickel,Nickel matte,Battery-grade chain,750110,4e-06,0.004
THA,2012,ITA,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,2e-06,0.004
THA,2012,NLD,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.005774,0.25
THA,2012,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,4.507153000000001,240.55
THA,2012,JPN,JPN,exporter,Nickel,Nickel ore,Upstream ore,260400,6e-06,0.001
THA,2012,JPN,JPN,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.12167700000000001,8.311
THA,2012,JPN,JPN,importer,Nickel,Ferronickel,Stainless steel,720260,0.30299400000000004,36.095
THA,2012,JPN,JPN,importer,Nickel,Nickel matte,Battery-grade chain,750110,0.00152,0.009
THA,2012,JPN,JPN,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.038200000000000005,2.0
THA,2012,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.679821,30.302
THA,2012,KOR,KOR,exporter,Nickel,Nickel ore,Upstream ore,260400,0.1438,230.498
THA,2012,KOR,KOR,exporter,Nickel,Refined nickel,Battery-grade chain,750210,3e-06,0.001
THA,2012,AUS,OTHER,exporter,Nickel,Nickel ore,Upstream ore,260400,8e-06,0.021
THA,2012,AUS,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.417148,24.014
THA,2012,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,27.292026999999997,1444.304
THA,2012,USA,USA,importer,Nickel,Ferronickel,Stainless steel,720260,0.007341,0.32
THA,2012,USA,USA,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.299318,10.7
THA,2012,CHN,CHN,exporter,Other,Other sulfates,Other,283329,0.0054,4.0
THA,2012,CHN,CHN,importer,Other,Molybdenum ore,Upstream ore,261390,0.01943,100.8
THA,2012,CHN,CHN,importer,Other,Other sulfates,Other,283329,4.938103,7355.355
THA,2012,BEL,EU,importer,Other,Other sulfates,Other,283329,0.001957,0.146
THA,2012,DEU,EU,exporter,Other,Molybdenum ore,Upstream ore,261390,0.0028740000000000003,4.326
THA,2012,DEU,EU,importer,Other,Other sulfates,Other,283329,0.176033,17.555
THA,2012,ESP,EU,importer,Other,Other sulfates,Other,283329,0.00163,2.118
THA,2012,FRA,EU,exporter,Other,Other sulfates,Other,283329,5e-06,0.003
THA,2012,FRA,EU,importer,Other,Other sulfates,Other,283329,0.009275,1.577
THA,2012,ITA,EU,importer,Other,Other sulfates,Other,283329,0.013311,9.894
THA,2012,NLD,EU,importer,Other,Molybdenum ore,Upstream ore,261390,0.12215300000000001,490.07
THA,2012,NLD,EU,importer,Other,Other sulfates,Other,283329,0.006021,1.125
THA,2012,POL,EU,importer,Other,Other sulfates,Other,283329,0.001549,0.25
THA,2012,GBR,GBR,exporter,Other,Molybdenum ore,Upstream ore,261390,0.000294,0.013
THA,2012,GBR,GBR,exporter,Other,Other sulfates,Other,283329,0.001217,1.0
THA,2012,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.039089,5.917
THA,2012,JPN,JPN,exporter,Other,Other sulfates,Other,283329,0.098875,84.944
THA,2012,JPN,JPN,importer,Other,Molybdenum ore,Upstream ore,261390,0.003243,0.068
THA,2012,JPN,JPN,importer,Other,Other sulfates,Other,283329,1.245944,597.791
THA,2012,KOR,KOR,exporter,Other,Other sulfates,Other,283329,0.015736,63.0
THA,2012,KOR,KOR,importer,Other,Molybdenum ore,Upstream ore,261390,6.997885,650.454
THA,2012,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.054148,27.857
THA,2012,AUS,OTHER,exporter,Other,Molybdenum ore,Upstream ore,261390,0.001365,0.109
THA,2012,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.018017,22.527
THA,2012,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.00395,0.018
THA,2012,CAN,OTHER,exporter,Other,Other sulfates,Other,283329,0.059322,1.1
THA,2012,CAN,OTHER,importer,Other,Molybdenum ore,Upstream ore,261390,5.092283,228.588
THA,2012,USA,USA,exporter,Other,Other sulfates,Other,283329,1e-06,0.001
THA,2012,USA,USA,importer,Other,Molybdenum ore,Upstream ore,261390,0.36745999999999995,14.516
THA,2012,USA,USA,importer,Other,Other sulfates,Other,283329,0.127998,19.525
THA,2013,CHN,CHN,exporter,Cobalt,Cobalt ore,Upstream ore,260500,0.09659999999999999,2000.0
THA,2013,GBR,GBR,exporter,Cobalt,Cobalt ore,Upstream ore,260500,2e-05,0.001
THA,2013,JPN,JPN,exporter,Cobalt,Cobalt ore,Upstream ore,260500,0.056197000000000004,2.873
THA,2013,KOR,KOR,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.001391,0.005
THA,2013,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,2.616591,2313.939
THA,2013,CHN,CHN,importer,Copper,Copper ore,Upstream ore,260300,0.005859,31.79
THA,2013,BEL,EU,importer,Copper,Copper ore,Upstream ore,260300,0.002472,16.0
THA,2013,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.013743,7.147
THA,2013,NLD,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.000155,0.002
THA,2013,SWE,EU,importer,Copper,Copper ore,Upstream ore,260300,4.6e-05,0.256
THA,2013,KOR,KOR,importer,Copper,Copper ore,Upstream ore,260300,0.125805,672.215
THA,2013,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.011545,2.747
THA,2013,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,0.7100700000000001,620.271
THA,2013,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.512864,136.447
THA,2013,FRA,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.021837,3.025
THA,2013,SWE,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.060192999999999997,10.0
THA,2013,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.022066,20.005
THA,2013,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.6904710000000001,146.174
THA,2013,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.026101,7.68
THA,2013,AUS,OTHER,importer,Graphite,Natural graphite,Battery anode,250410,0.02588,4.48
THA,2013,CAN,OTHER,importer,Graphite,Natural graphite,Battery anode,250410,0.000483,0.022
THA,2013,USA,USA,exporter,Graphite,Natural graphite,Battery anode,250410,0.032013,13.88
THA,2013,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.27522399999999997,89.483
THA,2013,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,1.2023979999999999,773.494
THA,2013,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.22609,28.488
THA,2013,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,1.454911,10879.956
THA,2013,BEL,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.00046600000000000005,0.041
THA,2013,BEL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.001366,2.393
THA,2013,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.002497,10.561
THA,2013,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.000558,0.085
THA,2013,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.011432000000000001,6.436
THA,2013,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.135673,68.852
THA,2013,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.034472,39.278
THA,2013,ITA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.382418,234.99
THA,2013,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,8.5e-05,0.005
THA,2013,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,4.1e-05,0.125
THA,2013,POL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.016326,0.682
THA,2013,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.034018,4.363
THA,2013,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,0.484374,1725.248
THA,2013,JPN,JPN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.046206000000000004,7.384
THA,2013,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.532194,225.762
THA,2013,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,0.002835,0.548
THA,2013,AUS,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.0028940000000000003,11.673
THA,2013,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.031889,9.759
THA,2013,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.003226,2.701
THA,2013,CAN,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.025734000000000003,149.0
THA,2013,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.008569,5.269
THA,2013,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.31453,151.754
THA,2013,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,0.5121079999999999,1050.887
THA,2013,CHN,CHN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.35048700000000005,511.651
THA,2013,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.486875,26.342
THA,2013,BEL,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.17019,9.6
THA,2013,DEU,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.14168199999999997,310.75
THA,2013,DEU,EU,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,2.7e-05,0.001
THA,2013,DEU,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.434253,16.0
THA,2013,FRA,EU,exporter,Nickel,Refined nickel,Battery-grade chain,750210,1e-06,0.0
THA,2013,FRA,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.233895,68.307
THA,2013,ITA,EU,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.001903,0.023
THA,2013,NLD,EU,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.32905700000000004,20.0
THA,2013,NLD,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.32167599999999996,20.0
THA,2013,GBR,GBR,exporter,Nickel,Nickel ore,Upstream ore,260400,0.019525999999999998,0.928
THA,2013,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.613995,32.019
THA,2013,JPN,JPN,importer,Nickel,Ferronickel,Stainless steel,720260,0.241049,34.143
THA,2013,JPN,JPN,importer,Nickel,Nickel matte,Battery-grade chain,750110,5.2e-05,0.0
THA,2013,JPN,JPN,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.000489,0.06
THA,2013,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.2540550000000001,72.439
THA,2013,KOR,KOR,exporter,Nickel,Nickel ore,Upstream ore,260400,0.191345,340.468
THA,2013,KOR,KOR,importer,Nickel,Nickel ore,Upstream ore,260400,0.025224,13.755
THA,2013,KOR,KOR,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.006806,0.013
THA,2013,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,24.145899,1461.295
THA,2013,USA,USA,exporter,Nickel,Nickel ore,Upstream ore,260400,0.00332,0.191
THA,2013,USA,USA,importer,Nickel,Ferronickel,Stainless steel,720260,0.00617,0.375
THA,2013,USA,USA,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.826581,37.0
THA,2013,CHN,CHN,exporter,Other,Other sulfates,Other,283329,0.145172,140.0
THA,2013,CHN,CHN,importer,Other,Molybdenum ore,Upstream ore,261390,0.33607400000000004,73.534
THA,2013,CHN,CHN,importer,Other,Other sulfates,Other,283329,5.9861819999999994,7508.406
THA,2013,BEL,EU,importer,Other,Other sulfates,Other,283329,0.00079,0.093
THA,2013,DEU,EU,exporter,Other,Other sulfates,Other,283329,0.000311,0.047
THA,2013,DEU,EU,importer,Other,Other sulfates,Other,283329,0.201751,31.924
THA,2013,ESP,EU,importer,Other,Other sulfates,Other,283329,0.030191,2.152
THA,2013,FRA,EU,importer,Other,Other sulfates,Other,283329,0.056642000000000005,2.853
THA,2013,ITA,EU,importer,Other,Other sulfates,Other,283329,0.016382,12.0
THA,2013,NLD,EU,importer,Other,Molybdenum ore,Upstream ore,261390,0.9348970000000001,115.252
THA,2013,SWE,EU,importer,Other,Other sulfates,Other,283329,1.3e-05,0.016
THA,2013,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.04233700000000001,3.701
THA,2013,JPN,JPN,exporter,Other,Other sulfates,Other,283329,0.109668,56.099
THA,2013,JPN,JPN,importer,Other,Molybdenum ore,Upstream ore,261390,0.000594,0.015
THA,2013,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.890683,399.873
THA,2013,KOR,KOR,exporter,Other,Other sulfates,Other,283329,0.000492,0.03
THA,2013,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.025325,13.945
THA,2013,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.051787,113.634
THA,2013,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.00443,0.026
THA,2013,CAN,OTHER,exporter,Other,Other sulfates,Other,283329,0.070865,1.167
THA,2013,CAN,OTHER,importer,Other,Molybdenum ore,Upstream ore,261390,2.4411590000000003,123.031
THA,2013,USA,USA,exporter,Other,Other sulfates,Other,283329,1e-06,0.001
THA,2013,USA,USA,importer,Other,Molybdenum ore,Upstream ore,261390,1.165254,46.708
THA,2013,USA,USA,importer,Other,Other sulfates,Other,283329,0.125595,15.511
THA,2014,FRA,EU,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.000776,0.046
THA,2014,KOR,KOR,importer,Cobalt,Cobalt ore,Upstream ore,260500,0.0048070000000000005,0.0
THA,2014,CHN,CHN,exporter,Copper,Copper ore,Upstream ore,260300,4.613402,2180.684
THA,2014,CHN,CHN,importer,Copper,Copper ore,Upstream ore,260300,0.16522499999999998,843.298
THA,2014,DEU,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.097633,41.514
THA,2014,DEU,EU,importer,Copper,Copper ore,Upstream ore,260300,0.019774999999999997,42.24
THA,2014,ESP,EU,importer,Copper,Copper ore,Upstream ore,260300,0.002153,19.57
THA,2014,NLD,EU,exporter,Copper,Copper ore,Upstream ore,260300,0.0011519999999999998,0.021
THA,2014,JPN,JPN,exporter,Copper,Copper ore,Upstream ore,260300,0.032536,275.002
THA,2014,JPN,JPN,importer,Copper,Copper ore,Upstream ore,260300,0.021419,94.571
THA,2014,KOR,KOR,importer,Copper,Copper ore,Upstream ore,260300,0.22112,674.59
THA,2014,USA,USA,importer,Copper,Copper ore,Upstream ore,260300,0.062609,45.635
THA,2014,CHN,CHN,importer,Graphite,Natural graphite,Battery anode,250410,0.752028,777.922
THA,2014,DEU,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.333534,94.971
THA,2014,FRA,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.0005859999999999999,0.032
THA,2014,SWE,EU,importer,Graphite,Natural graphite,Battery anode,250410,0.054506,9.0
THA,2014,GBR,GBR,importer,Graphite,Natural graphite,Battery anode,250410,0.001237,0.662
THA,2014,JPN,JPN,importer,Graphite,Natural graphite,Battery anode,250410,0.8581599999999999,821.821
THA,2014,KOR,KOR,importer,Graphite,Natural graphite,Battery anode,250410,0.04118,27.073
THA,2014,CAN,OTHER,exporter,Graphite,Natural graphite,Battery anode,250410,0.0027400000000000002,1.0
THA,2014,USA,USA,importer,Graphite,Natural graphite,Battery anode,250410,0.346846,984.34
THA,2014,CHN,CHN,exporter,Lithium,Lithium carbonate,Battery precursor,283691,0.005125,0.5
THA,2014,CHN,CHN,exporter,Lithium,Other Li-bearing,Other,253090,1.699781,1858.688
THA,2014,CHN,CHN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.32397699999999996,46.634
THA,2014,CHN,CHN,importer,Lithium,Other Li-bearing,Other,253090,1.392932,9927.475
THA,2014,BEL,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.00033,0.001
THA,2014,DEU,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.008323,58.159
THA,2014,DEU,EU,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.00028100000000000005,0.042
THA,2014,DEU,EU,importer,Lithium,Other Li-bearing,Other,253090,0.009649,4.916
THA,2014,ESP,EU,importer,Lithium,Other Li-bearing,Other,253090,0.099104,57.527
THA,2014,FRA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.038317,38.851
THA,2014,ITA,EU,importer,Lithium,Other Li-bearing,Other,253090,0.37868999999999997,256.03
THA,2014,NLD,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.000157,0.007
THA,2014,NLD,EU,importer,Lithium,Other Li-bearing,Other,253090,5.6e-05,0.019
THA,2014,POL,EU,exporter,Lithium,Other Li-bearing,Other,253090,0.004944,0.078
THA,2014,POL,EU,importer,Lithium,Other Li-bearing,Other,253090,0.021377,0.076
THA,2014,GBR,GBR,importer,Lithium,Other Li-bearing,Other,253090,0.011094,3.525
THA,2014,JPN,JPN,exporter,Lithium,Other Li-bearing,Other,253090,0.946164,3554.04
THA,2014,JPN,JPN,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.008557,0.782
THA,2014,JPN,JPN,importer,Lithium,Other Li-bearing,Other,253090,0.09036,190.221
THA,2014,KOR,KOR,exporter,Lithium,Other Li-bearing,Other,253090,0.010673,19.633
THA,2014,KOR,KOR,importer,Lithium,Other Li-bearing,Other,253090,0.005078999999999999,12.087
THA,2014,AUS,OTHER,importer,Lithium,Other Li-bearing,Other,253090,0.1419,181.89
THA,2014,CAN,OTHER,exporter,Lithium,Other Li-bearing,Other,253090,0.001009,0.559
THA,2014,USA,USA,exporter,Lithium,Other Li-bearing,Other,253090,0.0018369999999999999,4.027
THA,2014,USA,USA,importer,Lithium,Lithium carbonate,Battery precursor,283691,0.10218200000000001,18.04
THA,2014,USA,USA,importer,Lithium,Other Li-bearing,Other,253090,0.23043799999999998,112.815
THA,2014,CHN,CHN,exporter,Nickel,Ferronickel,Stainless steel,720260,0.31895999999999997,1772.0
THA,2014,CHN,CHN,exporter,Nickel,Nickel ore,Upstream ore,260400,1.061887,1154.702
THA,2014,CHN,CHN,importer,Nickel,Refined nickel,Battery-grade chain,750210,1.417687,102.633
THA,2014,DEU,EU,exporter,Nickel,Nickel ore,Upstream ore,260400,0.55856,371.988
THA,2014,DEU,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.099682,3.203
THA,2014,FRA,EU,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,0.002321,0.046
THA,2014,NLD,EU,exporter,Nickel,Refined nickel,Battery-grade chain,750210,0.310739,13.091
THA,2014,NLD,EU,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.988615,72.545
THA,2014,GBR,GBR,importer,Nickel,Nickel oxide sinter,Battery-grade chain,750120,5.7e-05,0.004
THA,2014,GBR,GBR,importer,Nickel,Refined nickel,Battery-grade chain,750210,2.962467,163.192
THA,2014,JPN,JPN,exporter,Nickel,Nickel oxide sinter,Battery-grade chain,750120,1e-06,0.0
THA,2014,JPN,JPN,importer,Nickel,Ferronickel,Stainless steel,720260,0.281243,37.861
THA,2014,JPN,JPN,importer,Nickel,Nickel ore,Upstream ore,260400,0.001267,0.05
THA,2014,JPN,JPN,importer,Nickel,Refined nickel,Battery-grade chain,750210,4.793037999999999,257.446
THA,2014,KOR,KOR,exporter,Nickel,Nickel ore,Upstream ore,260400,0.33635000000000004,0.0
THA,2014,CAN,OTHER,importer,Nickel,Refined nickel,Battery-grade chain,750210,11.421937,696.944
THA,2014,USA,USA,importer,Nickel,Ferronickel,Stainless steel,720260,0.006046,0.367
THA,2014,USA,USA,importer,Nickel,Nickel matte,Battery-grade chain,750110,0.009329,1.108
THA,2014,USA,USA,importer,Nickel,Refined nickel,Battery-grade chain,750210,0.325587,15.418
THA,2014,CHN,CHN,exporter,Other,Other sulfates,Other,283329,0.041451,40.05
THA,2014,CHN,CHN,importer,Other,Molybdenum ore,Upstream ore,261390,0.727861,97.168
THA,2014,CHN,CHN,importer,Other,Other sulfates,Other,283329,5.984089,8641.233
THA,2014,BEL,EU,importer,Other,Other sulfates,Other,283329,0.001091,0.368
THA,2014,DEU,EU,importer,Other,Other sulfates,Other,283329,0.274235,60.225
THA,2014,ESP,EU,importer,Other,Other sulfates,Other,283329,0.023396,1.54
THA,2014,FRA,EU,importer,Other,Other sulfates,Other,283329,0.014205,1.621
THA,2014,ITA,EU,importer,Other,Molybdenum ore,Upstream ore,261390,0.009114,0.35
THA,2014,ITA,EU,importer,Other,Other sulfates,Other,283329,0.032375,12.025
THA,2014,NLD,EU,importer,Other,Other sulfates,Other,283329,0.007692999999999999,1.204
THA,2014,GBR,GBR,exporter,Other,Other sulfates,Other,283329,0.024443000000000003,20.0
THA,2014,GBR,GBR,importer,Other,Other sulfates,Other,283329,0.026532,3.115
THA,2014,JPN,JPN,exporter,Other,Other sulfates,Other,283329,0.26860300000000004,158.301
THA,2014,JPN,JPN,importer,Other,Other sulfates,Other,283329,0.9456720000000001,475.601
THA,2014,KOR,KOR,exporter,Other,Molybdenum ore,Upstream ore,261390,0.044421,4.502
THA,2014,KOR,KOR,importer,Other,Molybdenum ore,Upstream ore,261390,3.33974,275.616
THA,2014,KOR,KOR,importer,Other,Other sulfates,Other,283329,0.036281999999999995,2.026
THA,2014,AUS,OTHER,exporter,Other,Other sulfates,Other,283329,0.023216,66.719
THA,2014,AUS,OTHER,importer,Other,Molybdenum ore,Upstream ore,261390,0.213573,18.52
THA,2014,AUS,OTHER,importer,Other,Other sulfates,Other,283329,0.007489,4.748
