AidData Record ID,Recommended For Aggregates,Umbrella,Recipient,Recipient ISO-3,Commitment Year,Status,Flow Class,Sector Code,Sector Name,Funding Agencies,Amount (Constant USD 2021),Amount (Nominal USD),Adjusted Amount (Constant USD 2021)
89485,Yes,No,Malaysia,MYS,2018,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),458884103.739003,421052631.0,458884103.739003
89486,Yes,No,Malaysia,MYS,2018,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Industrial and Commercial Bank of China (ICBC),458884103.739003,421052631.0,458884103.739003
92507,Yes,No,Malaysia,MYS,2018,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Construction Bank Corporation (CCB),39234590.9236323,36000000.0,39234590.9236323
92509,Yes,No,Malaysia,MYS,2018,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",ICBC Asia|Industrial and Commercial Bank of China (Malaysia) Berhad,163477462.181801,150000000.0,163477462.181801
92510,Yes,No,Malaysia,MYS,2018,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),54492487.3939338,50000000.0,54492487.3939338
96646,Yes,No,Malaysia,MYS,2018,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (BOC),21115838.8651493,19375000.0,21115838.8651493
96647,Yes,No,Malaysia,MYS,2018,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (BOC),21115838.8651493,19375000.0,21115838.8651493
63147,Yes,No,Myanmar,MMR,2018,Implementation,ODA-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
63459,Yes,No,Myanmar,MMR,2018,Implementation,ODA-like,210,TRANSPORT AND STORAGE,China Ministry of Commerce,22575254.9321669,20714098.4122887,22575254.9321669
63665,Yes,No,Myanmar,MMR,2018,Implementation,OOF-like,220,COMMUNICATIONS,Industrial and Commercial Bank of China (ICBC),108984974.787867,100000000.0,108984974.787867
63881,Yes,No,Myanmar,MMR,2018,Implementation,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",Unspecified Chinese Government Institution,,,
64003,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
64096,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,320,"INDUSTRY, MINING, CONSTRUCTION",Unspecified Chinese Government Institution,545469.798813277,500500.0,545469.798813277
64149,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,110,EDUCATION,Unspecified Chinese Government Institution,,,
64150,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Unspecified Chinese Government Institution,,,
64224,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,120,HEALTH,Chinese Embassy,980864.773090809,900000.0,980864.773090809
64245,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,120,HEALTH,China Ministry of Science & Technology,,,
64264,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64267,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64268,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64278,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64279,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64280,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,,,
64320,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Chinese Embassy,98086.4773090809,90000.0,98086.4773090809
64332,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Chinese Embassy,108984.974787867,100000.0,108984.974787867
64347,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Chinese Embassy,,,
64429,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,12119537.2345513,11120374.3985271,12119537.2345513
64649,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
64734,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
65267,Yes,No,Myanmar,MMR,2018,Implementation,ODA-like,210,TRANSPORT AND STORAGE,Chinese Embassy,15244.7009239639,13987.8923251914,15244.7009239639
65796,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Chinese Embassy,152447.009239639,139878.923251914,152447.009239639
65980,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,150,GOVERNMENT AND CIVIL SOCIETY,China International Publishing Group ,,,
66759,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Chinese Embassy,121957.607391711,111903.138601531,121957.607391711
66776,Yes,No,Myanmar,MMR,2018,Pipeline: Commitment,OOF-like,220,COMMUNICATIONS,Unspecified Chinese Government Institution,,,
67030,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
67077,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,People's Liberation Army of China,,,
67080,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,China Ministry of Education|Chinese Embassy,,,
67610,No,No,Myanmar,MMR,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
68511,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,7622.35046198198,6993.94616259571,7622.35046198198
68515,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,Chinese Embassy,7622.35046198198,6993.94616259571,7622.35046198198
68525,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,110,EDUCATION,Chinese Embassy,3811.17523099099,3496.97308129785,3811.17523099099
68542,No,Yes,Myanmar,MMR,2018,Implementation,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,2615639.39490882,2400000.0,
68784,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,,,
68791,Yes,No,Myanmar,MMR,2018,Implementation,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,China Ministry of Commerce,32956576.5433094,30239559.7259689,32956576.5433094
86464,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
86477,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Chinese Embassy,9146.82055437837,8392.73539511485,9146.82055437837
86569,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,3269.54924363602,3000.0,3269.54924363602
88726,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
88728,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,430,OTHER MULTISECTOR,Chinese Embassy,,,
88729,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,110,EDUCATION,Chinese Embassy,,,
88767,Yes,No,Myanmar,MMR,2018,Completion,OOF-like,120,HEALTH,Chinese National Administration of Traditional Chinese Medicine,164782.882716547,151197.798629844,164782.882716547
89287,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",China Ministry of Commerce,,,
90416,Yes,No,Myanmar,MMR,2018,Completion,ODA-like,110,EDUCATION,South-East Asia Pipeline Company Limited (SEAP) ,371208.467498522,340605.178118411,371208.467498522
96230,Yes,No,Myanmar,MMR,2018,Implementation,ODA-like,120,HEALTH,China Ministry of Commerce,,,
63254,No,Yes,Philippines,PHL,2018,Implementation,ODA-like,430,OTHER MULTISECTOR,China Ministry of Commerce,82391441.3582736,75598899.3149224,
63261,No,No,Philippines,PHL,2018,Suspended,ODA-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,14603986.6215742,13400000.0,14603986.6215742
63280,No,Yes,Philippines,PHL,2018,Pipeline: Commitment,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
63281,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
63284,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
63289,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
63292,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
63293,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),,,
63295,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
63302,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
63593,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,China Development Bank (CDB),,,
63651,Yes,No,Philippines,PHL,2018,Completion,ODA-like,210,TRANSPORT AND STORAGE,China Ministry of Commerce,4256341.86056841,3905439.13860889,4256341.86056841
63843,Yes,No,Philippines,PHL,2018,Completion,OOF-like,220,COMMUNICATIONS,China Ministry of Commerce,2936430.97000887,2694344.77158383,2936430.97000887
63874,Yes,No,Philippines,PHL,2018,Pipeline: Commitment,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",China Ministry of Commerce,4534824.93235938,4160963.41829333,4534824.93235938
63932,Yes,No,Philippines,PHL,2018,Implementation,OOF-like,310,"AGRICULTURE, FORESTRY, FISHING",Export-Import Bank of China (China Eximbank),67665324.5447112,62086837.82,67665324.5447112
63942,Yes,No,Philippines,PHL,2018,Implementation,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),230192229.279902,211214646.54,230192229.279902
63946,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Unspecified Chinese Government Institution,,,
63947,Yes,No,Philippines,PHL,2018,Implementation,ODA-like,140,WATER SUPPLY AND SANITATION,Chinese Embassy,,,
63985,Yes,No,Philippines,PHL,2018,Completion,OOF-like,230,ENERGY,Bank of China (BOC),43987148.8522953,40360746.0,43987148.8522953
63986,Yes,No,Philippines,PHL,2018,Completion,OOF-like,230,ENERGY,Bank of China (BOC),15995325.8646076,14676634.0,15995325.8646076
63987,No,Yes,Philippines,PHL,2018,Completion,OOF-like,230,ENERGY,Bank of China (BOC),59982474.7169029,55037380.0,
64164,Yes,No,Philippines,PHL,2018,Implementation,ODA-like,110,EDUCATION,Unspecified Chinese Government Institution,3101871.22046826,2846145.74303095,3101871.22046826
64749,No,Yes,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Development Bank (CDB),,,
64750,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Development Bank (CDB),,,
64907,No,No,Philippines,PHL,2018,Pipeline: Pledge,ODA-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
64910,No,No,Philippines,PHL,2018,Pipeline: Pledge,Vague (Official Finance),210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
64912,No,No,Philippines,PHL,2018,Pipeline: Pledge,ODA-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
64983,Yes,No,Philippines,PHL,2018,Implementation,ODA-like,210,TRANSPORT AND STORAGE,China Ministry of Commerce,80812358.8052038,74150000.0,80812358.8052038
64984,Yes,No,Philippines,PHL,2018,Completion,ODA-like,210,TRANSPORT AND STORAGE,China Ministry of Commerce,19028776.5979616,17460000.0,19028776.5979616
66034,Yes,No,Philippines,PHL,2018,Pipeline: Commitment,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China National Heavy Machinery Corporation (CHMC),,,
66036,Yes,No,Philippines,PHL,2018,Implementation,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Panhua Group Co. Ltd.,,,
66104,Yes,No,Philippines,PHL,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Chinese Embassy,16067.6929220255,14743.0349489003,16067.6929220255
66109,Yes,No,Philippines,PHL,2018,Pipeline: Commitment,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Unspecified Chinese Government Institution,,,
66124,Yes,No,Philippines,PHL,2018,Completion,ODA-like,120,HEALTH,Chinese Embassy,56867.6390419181,52179.3386222342,56867.6390419181
66141,Yes,No,Philippines,PHL,2018,Completion,OOF-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
66146,Yes,No,Philippines,PHL,2018,Pipeline: Commitment,OOF-like,230,ENERGY,China National Energy Administration (NEA),,,
66154,Yes,No,Philippines,PHL,2018,Pipeline: Commitment,OOF-like,220,COMMUNICATIONS,China Telecommunications Corporation,,,
66155,Yes,No,Philippines,PHL,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,1089849.74787867,1000000.0,1089849.74787867
88516,No,No,Philippines,PHL,2018,Pipeline: Pledge,OOF-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),,,
88793,Yes,No,Philippines,PHL,2018,Completion,ODA-like,330,TRADE POLICIES AND REGULATIONS,China Ministry of Commerce,,,
88806,Yes,No,Philippines,PHL,2018,Implementation,ODA-like,110,EDUCATION,"China National Energy Engineering & Construction Co., Ltd. (CECC)",6203742.44093652,5692291.48606191,6203742.44093652
88853,Yes,No,Philippines,PHL,2018,Completion,ODA-like,120,HEALTH,Chinese National Administration of Traditional Chinese Medicine,,,
98284,Yes,No,Philippines,PHL,2018,Completion,ODA-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Unspecified Chinese Government Institution,,,
62172,No,No,Thailand,THA,2018,Pipeline: Pledge,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,,,
62175,No,No,Thailand,THA,2018,Pipeline: Pledge,ODA-like,140,WATER SUPPLY AND SANITATION,Unspecified Chinese Government Institution,,,
64413,Yes,No,Thailand,THA,2018,Completion,OOF-like,230,ENERGY,Industrial and Commercial Bank of China (ICBC),106362390.870365,97593628.0,106362390.870365
64436,No,Yes,Thailand,THA,2018,Pipeline: Commitment,Vague (Official Finance),998,UNALLOCATED/UNSPECIFIED,China Development Bank (CDB),329565765.433094,302395597.259689,
64571,Yes,No,Thailand,THA,2018,Completion,ODA-like,720,EMERGENCY RESPONSE,Unspecified Chinese Government Institution,,,
64609,Yes,No,Thailand,THA,2018,Completion,ODA-like,110,EDUCATION,Unspecified Chinese Government Institution,,,
88922,Yes,No,Thailand,THA,2018,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
63253,Yes,No,Viet Nam,VNM,2018,Implementation,OOF-like,210,TRANSPORT AND STORAGE,China Development Bank Aviation,,,
71545,No,No,Viet Nam,VNM,2018,Pipeline: Pledge,Vague (Official Finance),230,ENERGY,Bank of China (BOC)|China Construction Bank Corporation (CCB)|China Development Bank (CDB)|Export-Import Bank of China (China Eximbank)|Industrial and Commercial Bank of China (ICBC),1743759596.60588,1600000000.0,1743759596.60588
71551,Yes,No,Viet Nam,VNM,2018,Completion,ODA-like,110,EDUCATION,China Ministry of Education,,,
96455,Yes,No,Viet Nam,VNM,2018,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,China Development Bank (CDB),152578964.703014,140000000.0,152578964.703014
96463,Yes,No,Viet Nam,VNM,2018,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Construction Bank Corporation (CCB),39779515.7975717,36500000.0,39779515.7975717
96778,Yes,No,Viet Nam,VNM,2018,Pipeline: Commitment,Vague (Official Finance),430,OTHER MULTISECTOR,Industrial and Commercial Bank of China (ICBC),19072370.5878768,17500000.0,19072370.5878768
97817,Yes,No,Viet Nam,VNM,2018,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Bank of China (BOC),54492487.3939338,50000000.0,54492487.3939338
97818,Yes,No,Viet Nam,VNM,2018,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),87187979.8302941,80000000.0,87187979.8302941
98822,Yes,No,Viet Nam,VNM,2018,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),39779515.7975717,36500000.0,39779515.7975717
49378,Yes,No,Brunei Darussalam,BRN,2017,Completion,OOF-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,China State Construction Engineering Corporation (CSCEC),,,
49476,Yes,No,Brunei Darussalam,BRN,2017,Pipeline: Commitment,OOF-like,110,EDUCATION,Sun Yat-sen University,,,
49547,Yes,No,Brunei Darussalam,BRN,2017,Pipeline: Commitment,OOF-like,110,EDUCATION,China Scholarship Council,,,
49552,Yes,No,Brunei Darussalam,BRN,2017,Completion,OOF-like,310,"AGRICULTURE, FORESTRY, FISHING",China Ministry of Commerce,,,
68330,Yes,No,Brunei Darussalam,BRN,2017,Completion,OOF-like,110,EDUCATION,China State Construction Engineering Corporation (CSCEC),9218.70525616779,8000.0,9218.70525616779
48921,Yes,No,Cambodia,KHM,2017,Implementation,ODA-like,230,ENERGY,Export-Import Bank of China (China Eximbank),52693350.0768278,45727332.5158743,52693350.0768278
49560,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
49566,Yes,No,Cambodia,KHM,2017,Completion,OOF-like,110,EDUCATION,Hanban (Confucius Institute Headquarters),,,
61123,Yes,No,Cambodia,KHM,2017,Implementation,ODA-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,3069515.53845599,2663728.10772083,3069515.53845599
61168,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,210,TRANSPORT AND STORAGE,Unspecified Chinese Government Institution,,,
61171,Yes,No,Cambodia,KHM,2017,Implementation,ODA-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),114436143.546947,99307779.4479943,114436143.546947
61780,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,210,TRANSPORT AND STORAGE,China Ministry of Commerce,16132734.1982936,14000000.0,16132734.1982936
61796,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,210,TRANSPORT AND STORAGE,"Henan Transport Investment Group Co., Ltd",,,
61800,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,210,TRANSPORT AND STORAGE,Export-Import Bank of China (China Eximbank),66295055.5422905,57530903.7007648,66295055.5422905
62163,No,No,Cambodia,KHM,2017,Pipeline: Pledge,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",Export-Import Bank of China (China Eximbank),368748210.246711,320000000.0,368748210.246711
62181,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,310,"AGRICULTURE, FORESTRY, FISHING",Unspecified Chinese Government Institution,,,
62340,Yes,No,Cambodia,KHM,2017,Implementation,ODA-like,230,ENERGY,Export-Import Bank of China (China Eximbank),19887070.5798112,17258016.1983209,19887070.5798112
62346,Yes,No,Cambodia,KHM,2017,Pipeline: Commitment,OOF-like,240,BANKING AND FINANCIAL SERVICES,China Development Bank (CDB),170528641.025332,147984894.873379,170528641.025332
62375,Yes,No,Cambodia,KHM,2017,Completion,OOF-like,998,UNALLOCATED/UNSPECIFIED,Industrial and Commercial Bank of China (ICBC),16132734.1982936,14000000.0,16132734.1982936
62459,Yes,No,Cambodia,KHM,2017,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",China Development Bank (CDB),77998095.118577,67686811.0661351,77998095.118577
62464,Yes,No,Cambodia,KHM,2017,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Bank of China (BOC),22286388.0956007,19340145.911002,22286388.0956007
62656,Yes,No,Cambodia,KHM,2017,Pipeline: Commitment,Vague (Official Finance),150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,,,
62658,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,,,
62704,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,120,HEALTH,Unspecified Chinese Government Institution,,,
66052,Yes,No,Cambodia,KHM,2017,Completion,OOF-like,110,EDUCATION,Chinese Embassy,56274.4515383598,48835.0153082153,56274.4515383598
68974,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,430,OTHER MULTISECTOR,Unspecified Chinese Government Institution,8412068.54625311,7300000.0,8412068.54625311
85382,Yes,No,Cambodia,KHM,2017,Completion,OOF-like,110,EDUCATION,Hanban (Confucius Institute Headquarters),,,
85720,Yes,No,Cambodia,KHM,2017,Implementation,OOF-like,998,UNALLOCATED/UNSPECIFIED,Industrial and Commercial Bank of China (ICBC),11523381.5702097,10000000.0,11523381.5702097
87160,No,No,Cambodia,KHM,2017,Pipeline: Pledge,ODA-like,150,GOVERNMENT AND CIVIL SOCIETY,Unspecified Chinese Government Institution,74901980.2063633,65000000.0,74901980.2063633
88786,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,230,ENERGY,Unspecified Chinese Government Institution,,,
88787,Yes,No,Cambodia,KHM,2017,Completion,ODA-like,110,EDUCATION,Unspecified Chinese Government Institution,,,
49828,Yes,No,Indonesia,IDN,2017,Implementation,OOF-like,310,"AGRICULTURE, FORESTRY, FISHING",Unspecified Chinese Government Institution,,,
49895,No,No,Indonesia,IDN,2017,Pipeline: Pledge,ODA-like,110,EDUCATION,Hainan Provincial Government ,,,
61320,Yes,No,Indonesia,IDN,2017,Implementation,OOF-like,210,TRANSPORT AND STORAGE,China Development Bank (CDB),2743140982.78842,2380500000.0,2743140982.78842
61321,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,210,TRANSPORT AND STORAGE,China Development Bank (CDB),1828760655.19228,1587000000.0,1828760655.19228
61396,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,210,TRANSPORT AND STORAGE,Industrial and Commercial Bank of China (ICBC),17224363.8147526,14947317.0785918,17224363.8147526
61426,Yes,No,Indonesia,IDN,2017,Completion,Vague (Official Finance),210,TRANSPORT AND STORAGE,Industrial and Commercial Bank of China (ICBC),43060909.5368817,37368292.6964796,43060909.5368817
61430,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,210,TRANSPORT AND STORAGE,Industrial and Commercial Bank of China (ICBC),8612181.90737634,7473658.53929593,8612181.90737634
62064,Yes,No,Indonesia,IDN,2017,Implementation,OOF-like,230,ENERGY,Industrial and Commercial Bank of China (ICBC),59921584.1650906,52000000.0,59921584.1650906
62261,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,230,ENERGY,Export-Import Bank of China (China Eximbank),141046190.419367,122400000.0,141046190.419367
62262,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,230,ENERGY,Industrial and Commercial Bank of China (ICBC),138280578.842516,120000000.0,138280578.842516
62280,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Export-Import Bank of China (China Eximbank),170528641.025332,147984894.873379,170528641.025332
66265,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,ICBC Indonesia,94656348.5630512,82142857.1,94656348.5630512
66266,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,OOF-like,160,OTHER SOCIAL INFRASTRUCTURE AND SERVICES,Industrial and Commercial Bank of China (ICBC),,,
66267,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,320,"INDUSTRY, MINING, CONSTRUCTION",Industrial and Commercial Bank of China (ICBC),34448727.6295053,29894634.1571837,34448727.6295053
66269,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),43060909.5368817,37368292.6964796,43060909.5368817
66405,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,Vague (Official Finance),310,"AGRICULTURE, FORESTRY, FISHING",Industrial and Commercial Bank of China (ICBC),30142636.6758171,26157804.8875357,30142636.6758171
66406,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,330,TRADE POLICIES AND REGULATIONS,Industrial and Commercial Bank of China (ICBC),55185474.3397344,47890000.0,55185474.3397344
66410,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),8612181.90737634,7473658.53929593,8612181.90737634
66411,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,OOF-like,250,BUSINESS AND OTHER SERVICES,Industrial and Commercial Bank of China (ICBC),4306090.95368817,3736829.26964796,4306090.95368817
66413,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,Vague (Official Finance),310,"AGRICULTURE, FORESTRY, FISHING",China Development Bank (CDB),27656115.7685033,24000000.0,27656115.7685033
66414,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,OOF-like,310,"AGRICULTURE, FORESTRY, FISHING",Industrial and Commercial Bank of China (ICBC),126757197.272307,110000000.0,126757197.272307
66416,Yes,No,Indonesia,IDN,2017,Completion,Vague (Official Finance),220,COMMUNICATIONS,Industrial and Commercial Bank of China (ICBC),86121819.0737634,74736585.3929593,86121819.0737634
66445,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,OOF-like,220,COMMUNICATIONS,China Development Bank (CDB),88153869.0121045,76500000.0,88153869.0121045
66446,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,220,COMMUNICATIONS,China Development Bank (CDB),34282060.1713739,29750000.0,34282060.1713739
66448,Yes,No,Indonesia,IDN,2017,Pipeline: Commitment,OOF-like,220,COMMUNICATIONS,China Development Bank (CDB),53871808.8407305,46750000.0,53871808.8407305
66612,Yes,No,Indonesia,IDN,2017,Completion,ODA-like,140,WATER SUPPLY AND SANITATION,Chinese Embassy,,,
67564,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,210,TRANSPORT AND STORAGE,Industrial and Commercial Bank of China (ICBC),27300616.646383,23691497.5695681,27300616.646383
69113,Yes,No,Indonesia,IDN,2017,Completion,Vague (Official Finance),210,TRANSPORT AND STORAGE,Industrial and Commercial Bank of China (ICBC),43060909.5368817,37368292.6964796,43060909.5368817
69418,Yes,No,Indonesia,IDN,2017,Implementation,OOF-like,230,ENERGY,China Construction Bank Corporation (CCB),419451089.155634,364000000.0,419451089.155634
69419,Yes,No,Indonesia,IDN,2017,Implementation,OOF-like,230,ENERGY,Bank of China (BOC),119843168.330181,104000000.0,119843168.330181
69599,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,230,ENERGY,Bank of China (BOC),141046190.419367,122400000.0,141046190.419367
73327,Yes,No,Indonesia,IDN,2017,Completion,OOF-like,230,ENERGY,Bank of China (BOC),180110453.942378,156300000.0,180110453.942378
