t,hs6,i,j,trade_usd_thousands,qty_tons,i_iso3,j_iso3,mineral
2023,283691,276,702,120.042,2.017,DEU,SGP,Lithium carbonate
2023,283691,276,704,5.725,0.13,DEU,VNM,Lithium carbonate
2023,283691,276,764,77.639,1.0,DEU,THA,Lithium carbonate
2023,283691,380,458,338.405,10.39,ITA,MYS,Lithium carbonate
2023,283691,380,702,30.339,0.5,ITA,SGP,Lithium carbonate
2023,283691,392,360,33.304,1.0,JPN,IDN,Lithium carbonate
2023,283691,392,458,0.219,0.072,JPN,MYS,Lithium carbonate
2023,283691,392,764,0.015,,JPN,THA,Lithium carbonate
2023,283691,410,458,3172.913,42.177,KOR,MYS,Lithium carbonate
2023,283691,410,764,8.8,0.05,KOR,THA,Lithium carbonate
2023,283691,418,392,0.05,0.001,LAO,JPN,Lithium carbonate
2023,283691,458,156,91.803,46.359,MYS,CHN,Lithium carbonate
2023,283691,458,826,0.001,0.001,MYS,GBR,Lithium carbonate
2023,283691,528,360,14.27,0.201,NLD,IDN,Lithium carbonate
2023,283691,528,458,11.653,0.236,NLD,MYS,Lithium carbonate
2023,283691,528,704,1.915,0.044,NLD,VNM,Lithium carbonate
2023,283691,528,764,35.141,0.5,NLD,THA,Lithium carbonate
2023,283691,702,156,2.08,0.242,SGP,CHN,Lithium carbonate
2023,283691,702,410,0.004,0.001,SGP,KOR,Lithium carbonate
2023,283691,764,392,191.745,60.0,THA,JPN,Lithium carbonate
2023,283691,826,360,0.334,0.006,GBR,IDN,Lithium carbonate
2023,283691,826,458,46.084,4.065,GBR,MYS,Lithium carbonate
2023,283691,826,702,96.975,1.25,GBR,SGP,Lithium carbonate
2023,283691,842,458,0.414,0.002,USA,MYS,Lithium carbonate
2023,283691,842,608,0.027,0.001,USA,PHL,Lithium carbonate
2023,283691,842,702,121.673,2.001,USA,SGP,Lithium carbonate
2023,283691,842,764,61.67,1.2,USA,THA,Lithium carbonate
2023,720260,56,764,0.877,0.15,BEL,THA,Ferronickel
2023,720260,104,156,92327.945,16880.541,MMR,CHN,Ferronickel
2023,720260,156,360,8.736,0.138,CHN,IDN,Ferronickel
2023,720260,251,764,5.517,1.0,FRA,THA,Ferronickel
2023,720260,360,156,14440607.605,8088831.026,IDN,CHN,Ferronickel
2023,720260,360,392,105.416,40.248,IDN,JPN,Ferronickel
2023,720260,360,410,94747.973,47153.051,IDN,KOR,Ferronickel
2023,720260,360,826,1277.481,1006.49,IDN,GBR,Ferronickel
2023,720260,392,360,18.173,0.361,JPN,IDN,Ferronickel
2023,720260,410,702,2.961,0.24,KOR,SGP,Ferronickel
2023,720260,410,704,19.73,4.087,KOR,VNM,Ferronickel
2023,720260,458,156,9139.331,1482.533,MYS,CHN,Ferronickel
2023,720260,704,156,60.93,26.487,VNM,CHN,Ferronickel
2023,720260,704,276,32.374,10.0,VNM,DEU,Ferronickel
2023,720260,704,410,3633.021,883.263,VNM,KOR,Ferronickel
2023,720260,764,156,107.071,136.609,THA,CHN,Ferronickel
2023,720260,842,458,0.009,0.001,USA,MYS,Ferronickel
2023,720260,842,702,0.01,0.001,USA,SGP,Ferronickel
2023,750110,156,360,2.338,0.006,CHN,IDN,Nickel matte
2023,750110,156,458,434.827,62.629,CHN,MYS,Nickel matte
2023,750110,156,764,1324.443,3.698,CHN,THA,Nickel matte
2023,750110,251,764,0.011,,FRA,THA,Nickel matte
2023,750110,276,608,209.454,38.79,DEU,PHL,Nickel matte
2023,750110,276,702,177.646,85.2,DEU,SGP,Nickel matte
2023,750110,276,704,104.727,17.08,DEU,VNM,Nickel matte
2023,750110,360,156,2592071.703,238902.4,IDN,CHN,Nickel matte
2023,750110,360,392,1338639.419,94284.135,IDN,JPN,Nickel matte
2023,750110,360,410,3466.043,243.791,IDN,KOR,Nickel matte
2023,750110,360,528,155552.542,13741.1,IDN,NLD,Nickel matte
2023,750110,380,360,15.114,0.107,ITA,IDN,Nickel matte
2023,750110,380,704,1.283,0.002,ITA,VNM,Nickel matte
2023,750110,380,764,1.464,0.014,ITA,THA,Nickel matte
2023,750110,392,360,1.922,0.066,JPN,IDN,Nickel matte
2023,750110,392,418,414.018,129.353,JPN,LAO,Nickel matte
2023,750110,392,458,141.609,4.28,JPN,MYS,Nickel matte
2023,750110,392,764,0.141,0.002,JPN,THA,Nickel matte
2023,750110,410,702,64.535,3.3,KOR,SGP,Nickel matte
2023,750110,458,392,0.02,,MYS,JPN,Nickel matte
2023,750110,458,842,33322.3,1249.0,MYS,USA,Nickel matte
2023,750110,528,458,0.001,,NLD,MYS,Nickel matte
2023,750110,764,156,16874.234,4495.803,THA,CHN,Nickel matte
2023,750110,764,826,0.38,0.018,THA,GBR,Nickel matte
2023,750110,826,702,4.007,0.016,GBR,SGP,Nickel matte
2023,750110,842,702,39.462,0.557,USA,SGP,Nickel matte
2023,750110,842,764,20.618,9.057,USA,THA,Nickel matte
2023,750120,56,608,156.766,42.459,BEL,PHL,Nickel oxide sinter
2023,750120,124,764,0.014,0.001,CAN,THA,Nickel oxide sinter
2023,750120,156,360,0.425,0.009,CHN,IDN,Nickel oxide sinter
2023,750120,156,458,17.268,40.419,CHN,MYS,Nickel oxide sinter
2023,750120,251,608,50.734,23.765,FRA,PHL,Nickel oxide sinter
2023,750120,251,704,16.351,0.591,FRA,VNM,Nickel oxide sinter
2023,750120,251,764,0.018,0.001,FRA,THA,Nickel oxide sinter
2023,750120,276,360,34.89,15.384,DEU,IDN,Nickel oxide sinter
2023,750120,276,702,969.187,155.365,DEU,SGP,Nickel oxide sinter
2023,750120,360,56,51.341,10.508,IDN,BEL,Nickel oxide sinter
2023,750120,360,124,0.001,0.001,IDN,CAN,Nickel oxide sinter
2023,750120,360,156,2687470.798,872902.699,IDN,CHN,Nickel oxide sinter
2023,750120,360,392,0.015,0.015,IDN,JPN,Nickel oxide sinter
2023,750120,360,410,12459.102,4059.724,IDN,KOR,Nickel oxide sinter
2023,750120,360,826,378029.451,45861.027,IDN,GBR,Nickel oxide sinter
2023,750120,380,704,2.0,0.006,ITA,VNM,Nickel oxide sinter
2023,750120,392,418,638.005,69.096,JPN,LAO,Nickel oxide sinter
2023,750120,392,764,928.76,213.098,JPN,THA,Nickel oxide sinter
2023,750120,410,764,43.162,81.032,KOR,THA,Nickel oxide sinter
2023,750120,458,36,447.943,24.103,MYS,AUS,Nickel oxide sinter
2023,750120,458,156,31467.954,9915.37,MYS,CHN,Nickel oxide sinter
2023,750120,458,410,145.854,25.991,MYS,KOR,Nickel oxide sinter
2023,750120,458,842,6.576,24.859,MYS,USA,Nickel oxide sinter
2023,750120,528,458,21.468,0.49,NLD,MYS,Nickel oxide sinter
2023,750120,608,156,60.796,16.28,PHL,CHN,Nickel oxide sinter
2023,750120,608,392,777780.76,89251.029,PHL,JPN,Nickel oxide sinter
2023,750120,608,826,1.709,0.003,PHL,GBR,Nickel oxide sinter
2023,750120,702,156,1106.687,783.68,SGP,CHN,Nickel oxide sinter
2023,750120,702,724,0.096,0.001,SGP,ESP,Nickel oxide sinter
2023,750120,702,842,0.791,0.002,SGP,USA,Nickel oxide sinter
2023,750120,704,156,304.628,72.446,VNM,CHN,Nickel oxide sinter
2023,750120,704,276,756.163,,VNM,DEU,Nickel oxide sinter
2023,750120,704,410,139.329,10.234,VNM,KOR,Nickel oxide sinter
2023,750120,764,276,0.005,0.004,THA,DEU,Nickel oxide sinter
2023,750120,764,528,0.002,0.002,THA,NLD,Nickel oxide sinter
2023,750120,826,702,68.049,1.57,GBR,SGP,Nickel oxide sinter
2023,750120,842,360,693.0,8.334,USA,IDN,Nickel oxide sinter
2023,750120,842,458,11.033,1.207,USA,MYS,Nickel oxide sinter
2023,750120,842,702,758.262,8.11,USA,SGP,Nickel oxide sinter
2023,750120,842,764,2029.923,457.227,USA,THA,Nickel oxide sinter
2023,750210,36,360,1263.518,43.997,AUS,IDN,Refined nickel
2023,750210,36,702,128670.162,6358.43,AUS,SGP,Refined nickel
2023,750210,36,704,6000.443,250.858,AUS,VNM,Refined nickel
2023,750210,56,360,299.945,10.0,BEL,IDN,Refined nickel
2023,750210,56,458,64.865,3.0,BEL,MYS,Refined nickel
2023,750210,56,608,1045.46,45.724,BEL,PHL,Refined nickel
2023,750210,56,702,268.492,10.149,BEL,SGP,Refined nickel
2023,750210,56,704,128.25,6.5,BEL,VNM,Refined nickel
2023,750210,56,764,3.281,0.5,BEL,THA,Refined nickel
2023,750210,124,360,2481.002,99.882,CAN,IDN,Refined nickel
2023,750210,124,458,9767.994,689.723,CAN,MYS,Refined nickel
2023,750210,124,608,1.323,0.02,CAN,PHL,Refined nickel
2023,750210,124,702,27627.167,1220.666,CAN,SGP,Refined nickel
2023,750210,124,704,3686.743,154.13,CAN,VNM,Refined nickel
2023,750210,124,764,15766.072,616.987,CAN,THA,Refined nickel
2023,750210,156,360,204.353,9.783,CHN,IDN,Refined nickel
2023,750210,156,458,3265.809,216.957,CHN,MYS,Refined nickel
2023,750210,156,608,37.333,0.26,CHN,PHL,Refined nickel
2023,750210,156,702,61960.772,4146.086,CHN,SGP,Refined nickel
2023,750210,156,704,4827.605,412.739,CHN,VNM,Refined nickel
2023,750210,156,764,2479.274,111.357,CHN,THA,Refined nickel
2023,750210,251,360,400.411,17.0,FRA,IDN,Refined nickel
2023,750210,251,608,93.901,5.061,FRA,PHL,Refined nickel
2023,750210,251,704,1155.68,43.499,FRA,VNM,Refined nickel
2023,750210,251,764,46.882,2.0,FRA,THA,Refined nickel
2023,750210,276,360,0.26,0.005,DEU,IDN,Refined nickel
2023,750210,276,458,24.368,1.037,DEU,MYS,Refined nickel
2023,750210,276,702,0.302,0.017,DEU,SGP,Refined nickel
2023,750210,360,156,21133.169,1171.5,IDN,CHN,Refined nickel
2023,750210,360,392,15.318,0.8,IDN,JPN,Refined nickel
2023,750210,360,410,0.343,0.018,IDN,KOR,Refined nickel
2023,750210,360,528,9689.706,500.034,IDN,NLD,Refined nickel
2023,750210,380,360,0.226,0.005,ITA,IDN,Refined nickel
2023,750210,380,458,24.051,3.0,ITA,MYS,Refined nickel
2023,750210,380,764,1.808,0.05,ITA,THA,Refined nickel
2023,750210,392,360,2214.008,90.146,JPN,IDN,Refined nickel
2023,750210,392,458,2011.788,112.81,JPN,MYS,Refined nickel
2023,750210,392,608,126.181,7.73,JPN,PHL,Refined nickel
2023,750210,392,702,14.978,0.422,JPN,SGP,Refined nickel
2023,750210,392,704,2013.985,96.598,JPN,VNM,Refined nickel
2023,750210,392,764,11459.732,461.68,JPN,THA,Refined nickel
2023,750210,410,360,443.508,19.06,KOR,IDN,Refined nickel
2023,750210,410,458,7.133,7.08,KOR,MYS,Refined nickel
2023,750210,410,608,497.597,17.86,KOR,PHL,Refined nickel
2023,750210,410,702,6382.5,300.0,KOR,SGP,Refined nickel
2023,750210,410,704,3800.608,149.797,KOR,VNM,Refined nickel
2023,750210,410,764,1110.21,49.369,KOR,THA,Refined nickel
2023,750210,458,36,985.243,96.223,MYS,AUS,Refined nickel
2023,750210,458,56,863.565,40.0,MYS,BEL,Refined nickel
2023,750210,458,380,412.243,20.0,MYS,ITA,Refined nickel
2023,750210,458,410,1510.386,319.953,MYS,KOR,Refined nickel
2023,750210,458,528,9068.308,812.682,MYS,NLD,Refined nickel
2023,750210,458,724,20895.852,949.809,MYS,ESP,Refined nickel
2023,750210,458,842,14677.078,781.382,MYS,USA,Refined nickel
2023,750210,528,458,3853.791,540.323,NLD,MYS,Refined nickel
2023,750210,528,608,577.078,17.883,NLD,PHL,Refined nickel
2023,750210,528,702,497.956,20.0,NLD,SGP,Refined nickel
2023,750210,702,36,1477.089,71.962,SGP,AUS,Refined nickel
2023,750210,702,156,53935.851,2111.05,SGP,CHN,Refined nickel
2023,750210,702,528,12926.253,689.368,SGP,NLD,Refined nickel
2023,750210,702,724,21720.127,815.675,SGP,ESP,Refined nickel
2023,750210,702,752,649.47,63.221,SGP,SWE,Refined nickel
2023,750210,702,842,50059.815,1952.19,SGP,USA,Refined nickel
2023,750210,704,410,4978.578,194.644,VNM,KOR,Refined nickel
2023,750210,704,528,3.681,0.131,VNM,NLD,Refined nickel
2023,750210,704,842,23.109,0.965,VNM,USA,Refined nickel
2023,750210,826,458,6067.582,301.679,GBR,MYS,Refined nickel
2023,750210,826,702,971.132,35.255,GBR,SGP,Refined nickel
2023,750210,826,704,1265.862,52.921,GBR,VNM,Refined nickel
2023,750210,826,764,790.167,32.008,GBR,THA,Refined nickel
2023,750210,842,702,113.402,2.622,USA,SGP,Refined nickel
2023,750210,842,764,2.834,0.053,USA,THA,Refined nickel
2024,250410,36,702,1.102,0.06,AUS,SGP,Natural graphite
2024,250410,36,764,42.067,9.0,AUS,THA,Natural graphite
2024,250410,124,702,0.535,0.02,CAN,SGP,Natural graphite
2024,250410,124,764,1.026,0.125,CAN,THA,Natural graphite
2024,250410,156,104,37.269,59.725,CHN,MMR,Natural graphite
2024,250410,156,116,4.698,8.108,CHN,KHM,Natural graphite
2024,250410,156,360,6754.518,4167.234,CHN,IDN,Natural graphite
2024,250410,156,418,22.623,87.0,CHN,LAO,Natural graphite
2024,250410,156,458,539.194,739.342,CHN,MYS,Natural graphite
2024,250410,156,608,30.167,60.35,CHN,PHL,Natural graphite
2024,250410,156,702,332.889,124.973,CHN,SGP,Natural graphite
2024,250410,156,704,1446.382,1350.342,CHN,VNM,Natural graphite
2024,250410,156,764,836.003,657.409,CHN,THA,Natural graphite
2024,250410,276,360,17.145,1.02,DEU,IDN,Natural graphite
2024,250410,276,458,15.679,3.5,DEU,MYS,Natural graphite
2024,250410,276,608,41.215,9.439,DEU,PHL,Natural graphite
2024,250410,276,702,4.595,1.466,DEU,SGP,Natural graphite
2024,250410,276,764,194.368,54.147,DEU,THA,Natural graphite
2024,250410,360,251,0.088,0.029,IDN,FRA,Natural graphite
2024,250410,360,392,0.03,0.006,IDN,JPN,Natural graphite
2024,250410,360,410,0.052,0.005,IDN,KOR,Natural graphite
2024,250410,360,528,0.082,0.05,IDN,NLD,Natural graphite
2024,250410,360,616,3.852,1.2,IDN,POL,Natural graphite
2024,250410,360,842,89.822,14.559,IDN,USA,Natural graphite
2024,250410,380,458,0.149,0.02,ITA,MYS,Natural graphite
2024,250410,380,764,1.179,0.03,ITA,THA,Natural graphite
2024,250410,392,360,932.481,121.756,JPN,IDN,Natural graphite
2024,250410,392,458,66.573,17.164,JPN,MYS,Natural graphite
2024,250410,392,702,739.837,136.32,JPN,SGP,Natural graphite
2024,250410,392,704,207.986,19.336,JPN,VNM,Natural graphite
2024,250410,392,764,489.877,220.054,JPN,THA,Natural graphite
2024,250410,410,458,3.35,0.002,KOR,MYS,Natural graphite
2024,250410,410,702,55.958,0.069,KOR,SGP,Natural graphite
2024,250410,410,704,69.408,45.595,KOR,VNM,Natural graphite
2024,250410,410,764,326.288,2228.873,KOR,THA,Natural graphite
2024,250410,458,156,45.606,72.962,MYS,CHN,Natural graphite
2024,250410,458,251,0.621,0.028,MYS,FRA,Natural graphite
2024,250410,458,410,0.025,0.002,MYS,KOR,Natural graphite
2024,250410,528,360,11.191,6.081,NLD,IDN,Natural graphite
2024,250410,528,458,21.982,8.181,NLD,MYS,Natural graphite
2024,250410,702,156,3.697,1.08,SGP,CHN,Natural graphite
2024,250410,702,276,0.848,0.154,SGP,DEU,Natural graphite
2024,250410,702,380,5.81,0.09,SGP,ITA,Natural graphite
2024,250410,702,410,0.497,0.002,SGP,KOR,Natural graphite
2024,250410,702,826,4.301,0.03,SGP,GBR,Natural graphite
2024,250410,704,124,1.541,3.291,VNM,CAN,Natural graphite
2024,250410,704,156,0.015,0.015,VNM,CHN,Natural graphite
2024,250410,704,410,1.429,1.124,VNM,KOR,Natural graphite
2024,250410,752,764,66.902,9.239,SWE,THA,Natural graphite
2024,250410,764,392,0.048,0.044,THA,JPN,Natural graphite
2024,250410,764,410,1.672,16.136,THA,KOR,Natural graphite
2024,250410,826,360,104.728,4.8,GBR,IDN,Natural graphite
2024,250410,826,458,18.737,9.632,GBR,MYS,Natural graphite
2024,250410,826,702,0.418,0.088,GBR,SGP,Natural graphite
2024,250410,826,764,9.114,2.838,GBR,THA,Natural graphite
2024,250410,842,360,32.266,4.975,USA,IDN,Natural graphite
2024,250410,842,458,71.446,13.067,USA,MYS,Natural graphite
2024,250410,842,702,117.153,17.16,USA,SGP,Natural graphite
2024,250410,842,704,40.02,14.447,USA,VNM,Natural graphite
2024,250410,842,764,134.403,25.104,USA,THA,Natural graphite
2024,253090,36,96,3.435,20.0,AUS,BRN,Other minerals
2024,253090,36,116,4.982,0.096,AUS,KHM,Other minerals
2024,253090,36,360,55771.802,72809.513,AUS,IDN,Other minerals
2024,253090,36,458,13.403,23.671,AUS,MYS,Other minerals
2024,253090,36,702,0.082,0.262,AUS,SGP,Other minerals
2024,253090,36,704,175.333,129.069,AUS,VNM,Other minerals
2024,253090,36,764,324.064,164.587,AUS,THA,Other minerals
2024,253090,56,458,3.356,4.0,BEL,MYS,Other minerals
2024,253090,56,702,27.686,1.028,BEL,SGP,Other minerals
2024,253090,56,764,1.686,0.04,BEL,THA,Other minerals
2024,253090,104,156,176.667,1117.683,MMR,CHN,Other minerals
2024,253090,116,36,0.28,1.085,KHM,AUS,Other minerals
2024,253090,116,156,0.495,0.582,KHM,CHN,Other minerals
2024,253090,124,360,27.745,4.4,CAN,IDN,Other minerals
2024,253090,124,702,12.522,12.805,CAN,SGP,Other minerals
2024,253090,124,764,2.45,0.813,CAN,THA,Other minerals
2024,253090,156,96,5.6,18.974,CHN,BRN,Other minerals
2024,253090,156,104,6.464,4.671,CHN,MMR,Other minerals
2024,253090,156,116,160.741,301.06,CHN,KHM,Other minerals
2024,253090,156,360,1732.225,8235.926,CHN,IDN,Other minerals
2024,253090,156,418,85.595,229.369,CHN,LAO,Other minerals
2024,253090,156,458,18987.791,104304.29,CHN,MYS,Other minerals
2024,253090,156,608,180.226,261.361,CHN,PHL,Other minerals
2024,253090,156,702,1236.647,292.865,CHN,SGP,Other minerals
2024,253090,156,704,3760.967,17073.414,CHN,VNM,Other minerals
2024,253090,156,764,1585.609,7762.598,CHN,THA,Other minerals
2024,253090,251,360,45.627,83.249,FRA,IDN,Other minerals
2024,253090,251,458,85.276,176.314,FRA,MYS,Other minerals
2024,253090,251,702,0.283,1.507,FRA,SGP,Other minerals
2024,253090,251,704,0.022,0.001,FRA,VNM,Other minerals
2024,253090,251,764,4.638,0.106,FRA,THA,Other minerals
2024,253090,276,360,26.296,10.694,DEU,IDN,Other minerals
2024,253090,276,458,198.292,193.008,DEU,MYS,Other minerals
2024,253090,276,608,42.177,29.26,DEU,PHL,Other minerals
2024,253090,276,702,180.638,467.08,DEU,SGP,Other minerals
2024,253090,276,704,163.273,276.973,DEU,VNM,Other minerals
2024,253090,276,764,6.851,4.517,DEU,THA,Other minerals
2024,253090,360,36,22.358,38.561,IDN,AUS,Other minerals
2024,253090,360,124,1.253,0.067,IDN,CAN,Other minerals
2024,253090,360,156,3919.182,63422.024,IDN,CHN,Other minerals
2024,253090,360,251,1.623,22.033,IDN,FRA,Other minerals
2024,253090,360,276,26.744,183.055,IDN,DEU,Other minerals
2024,253090,360,380,33.439,23.574,IDN,ITA,Other minerals
2024,253090,360,392,3182.344,15166.055,IDN,JPN,Other minerals
2024,253090,360,410,2112.353,1386.735,IDN,KOR,Other minerals
2024,253090,360,528,12.895,45.909,IDN,NLD,Other minerals
2024,253090,360,616,2.615,0.1,IDN,POL,Other minerals
2024,253090,360,826,4.59,34.2,IDN,GBR,Other minerals
2024,253090,360,842,16.925,41.912,IDN,USA,Other minerals
2024,253090,380,360,8.951,10.318,ITA,IDN,Other minerals
2024,253090,380,458,171.242,467.484,ITA,MYS,Other minerals
2024,253090,380,764,24.542,7.226,ITA,THA,Other minerals
2024,253090,392,360,259.987,1341.765,JPN,IDN,Other minerals
2024,253090,392,458,131.954,274.665,JPN,MYS,Other minerals
2024,253090,392,608,164.377,170.811,JPN,PHL,Other minerals
2024,253090,392,702,21.55,11.489,JPN,SGP,Other minerals
2024,253090,392,704,976.499,1704.0,JPN,VNM,Other minerals
2024,253090,392,764,641.593,1247.141,JPN,THA,Other minerals
2024,253090,410,116,0.689,1.04,KOR,KHM,Other minerals
2024,253090,410,360,1638.273,7176.069,KOR,IDN,Other minerals
2024,253090,410,458,60.18,225.729,KOR,MYS,Other minerals
2024,253090,410,608,54.78,84.0,KOR,PHL,Other minerals
2024,253090,410,702,6.518,6.41,KOR,SGP,Other minerals
2024,253090,410,704,370.433,889.37,KOR,VNM,Other minerals
2024,253090,410,764,8.951,1.426,KOR,THA,Other minerals
2024,253090,418,36,12.87,19.908,LAO,AUS,Other minerals
2024,253090,418,124,0.005,0.001,LAO,CAN,Other minerals
2024,253090,418,156,260.681,574.212,LAO,CHN,Other minerals
2024,253090,418,392,480.49,3480.0,LAO,JPN,Other minerals
2024,253090,418,616,2.544,0.002,LAO,POL,Other minerals
2024,253090,458,36,304.778,124.0,MYS,AUS,Other minerals
2024,253090,458,124,0.004,0.017,MYS,CAN,Other minerals
2024,253090,458,156,6394.525,39457.556,MYS,CHN,Other minerals
2024,253090,458,251,0.027,0.742,MYS,FRA,Other minerals
2024,253090,458,276,0.041,1.299,MYS,DEU,Other minerals
2024,253090,458,380,54.055,30.835,MYS,ITA,Other minerals
2024,253090,458,392,47.368,123.921,MYS,JPN,Other minerals
2024,253090,458,410,563.465,245.703,MYS,KOR,Other minerals
2024,253090,458,616,0.318,0.068,MYS,POL,Other minerals
2024,253090,458,724,1.373,0.111,MYS,ESP,Other minerals
2024,253090,458,826,15.986,18.0,MYS,GBR,Other minerals
2024,253090,458,842,308.436,132.007,MYS,USA,Other minerals
2024,253090,528,96,2.176,1.929,NLD,BRN,Other minerals
2024,253090,528,360,0.745,0.344,NLD,IDN,Other minerals
2024,253090,528,458,9.714,30.192,NLD,MYS,Other minerals
2024,253090,528,702,2.212,1.152,NLD,SGP,Other minerals
2024,253090,528,704,2.095,1.0,NLD,VNM,Other minerals
2024,253090,608,36,2.927,0.055,PHL,AUS,Other minerals
2024,253090,608,124,0.851,0.242,PHL,CAN,Other minerals
2024,253090,608,156,20.927,45.445,PHL,CHN,Other minerals
2024,253090,608,251,0.2,0.033,PHL,FRA,Other minerals
2024,253090,608,276,1.254,1.254,PHL,DEU,Other minerals
2024,253090,608,392,231.901,736.0,PHL,JPN,Other minerals
2024,253090,608,410,0.101,0.01,PHL,KOR,Other minerals
2024,253090,608,528,0.016,0.021,PHL,NLD,Other minerals
2024,253090,616,360,0.008,0.001,POL,IDN,Other minerals
2024,253090,616,458,2.622,1.033,POL,MYS,Other minerals
2024,253090,702,36,0.519,7.64,SGP,AUS,Other minerals
2024,253090,702,156,16.816,20.023,SGP,CHN,Other minerals
2024,253090,702,251,0.213,6.429,SGP,FRA,Other minerals
2024,253090,702,276,0.084,0.024,SGP,DEU,Other minerals
2024,253090,702,392,6.259,2.29,SGP,JPN,Other minerals
2024,253090,702,826,0.009,0.252,SGP,GBR,Other minerals
2024,253090,702,842,1.476,0.03,SGP,USA,Other minerals
2024,253090,704,36,19.36,120.0,VNM,AUS,Other minerals
2024,253090,704,124,7.05,29.385,VNM,CAN,Other minerals
2024,253090,704,156,19048.267,648403.5,VNM,CHN,Other minerals
2024,253090,704,251,0.018,0.165,VNM,FRA,Other minerals
2024,253090,704,380,56.225,24.0,VNM,ITA,Other minerals
2024,253090,704,392,2248.017,14269.0,VNM,JPN,Other minerals
2024,253090,704,410,8030.232,65767.62,VNM,KOR,Other minerals
2024,253090,704,528,0.087,0.01,VNM,NLD,Other minerals
2024,253090,724,360,63.136,415.221,ESP,IDN,Other minerals
2024,253090,724,458,15.419,11.32,ESP,MYS,Other minerals
2024,253090,724,764,58.372,59.278,ESP,THA,Other minerals
2024,253090,752,360,0.499,0.012,SWE,IDN,Other minerals
2024,253090,752,702,2.839,24.505,SWE,SGP,Other minerals
2024,253090,764,56,0.11,0.001,THA,BEL,Other minerals
2024,253090,764,124,0.128,0.013,THA,CAN,Other minerals
2024,253090,764,156,3142.686,10245.518,THA,CHN,Other minerals
2024,253090,764,251,0.718,21.635,THA,FRA,Other minerals
2024,253090,764,392,92.958,332.878,THA,JPN,Other minerals
2024,253090,764,410,0.197,0.015,THA,KOR,Other minerals
2024,253090,764,528,0.01,0.008,THA,NLD,Other minerals
2024,253090,764,616,0.464,0.002,THA,POL,Other minerals
2024,253090,764,752,3.407,5.581,THA,SWE,Other minerals
2024,253090,764,826,1.115,1.043,THA,GBR,Other minerals
2024,253090,764,842,2.275,0.868,THA,USA,Other minerals
2024,253090,826,116,55.394,75.0,GBR,KHM,Other minerals
2024,253090,826,458,22.099,51.677,GBR,MYS,Other minerals
2024,253090,826,608,48.545,41.6,GBR,PHL,Other minerals
2024,253090,826,702,994.939,347.661,GBR,SGP,Other minerals
2024,253090,826,704,11.506,18.0,GBR,VNM,Other minerals
2024,253090,826,764,73.508,158.044,GBR,THA,Other minerals
2024,253090,842,96,7.585,0.085,USA,BRN,Other minerals
2024,253090,842,360,80.349,44.815,USA,IDN,Other minerals
2024,253090,842,458,272.534,301.685,USA,MYS,Other minerals
2024,253090,842,608,0.719,1.437,USA,PHL,Other minerals
2024,253090,842,702,65.852,27.681,USA,SGP,Other minerals
2024,253090,842,704,959.566,2896.915,USA,VNM,Other minerals
2024,253090,842,764,287.2,69.967,USA,THA,Other minerals
2024,260300,36,360,15.338,0.359,AUS,IDN,Copper ore
2024,260300,36,458,15726.78,1699.72,AUS,MYS,Copper ore
2024,260300,36,608,791708.4,139602.454,AUS,PHL,Copper ore
2024,260300,36,702,4.503,1.0,AUS,SGP,Copper ore
2024,260300,56,116,405.739,210.161,BEL,KHM,Copper ore
2024,260300,104,156,16890.336,8856.768,MMR,CHN,Copper ore
2024,260300,116,528,0.226,0.053,KHM,NLD,Copper ore
2024,260300,124,360,0.314,0.025,CAN,IDN,Copper ore
2024,260300,124,458,220.014,66.203,CAN,MYS,Copper ore
2024,260300,124,608,65908.269,18232.312,CAN,PHL,Copper ore
2024,260300,124,764,795.469,148.627,CAN,THA,Copper ore
2024,260300,156,360,717.03,5392.461,CHN,IDN,Copper ore
2024,260300,156,458,71.277,132.5,CHN,MYS,Copper ore
2024,260300,156,608,26133.341,11583.3,CHN,PHL,Copper ore
2024,260300,156,702,12.058,0.28,CHN,SGP,Copper ore
2024,260300,156,764,18.657,27.187,CHN,THA,Copper ore
2024,260300,276,418,81.056,173.835,DEU,LAO,Copper ore
2024,260300,276,608,3338.845,1143.04,DEU,PHL,Copper ore
2024,260300,276,704,18.735,40.18,DEU,VNM,Copper ore
2024,260300,360,36,0.14,0.07,IDN,AUS,Copper ore
2024,260300,360,56,1.083,1.136,IDN,BEL,Copper ore
2024,260300,360,156,2115834.685,663059.23,IDN,CHN,Copper ore
2024,260300,360,276,153122.664,55742.062,IDN,DEU,Copper ore
2024,260300,360,392,2289086.67,673101.692,IDN,JPN,Copper ore
2024,260300,360,410,1079511.969,281495.348,IDN,KOR,Copper ore
2024,260300,360,528,82.146,83.31,IDN,NLD,Copper ore
2024,260300,360,724,536033.241,193004.014,IDN,ESP,Copper ore
2024,260300,360,826,0.032,0.026,IDN,GBR,Copper ore
2024,260300,360,842,1.518,22.839,IDN,USA,Copper ore
2024,260300,392,360,0.066,0.006,JPN,IDN,Copper ore
2024,260300,392,458,34.093,129.674,JPN,MYS,Copper ore
2024,260300,392,608,0.235,0.01,JPN,PHL,Copper ore
2024,260300,392,764,110.305,424.249,JPN,THA,Copper ore
2024,260300,410,360,18.191,155.676,KOR,IDN,Copper ore
2024,260300,410,458,4.264,12.016,KOR,MYS,Copper ore
2024,260300,410,704,20.652,58.131,KOR,VNM,Copper ore
