country_iso3,year,partner_group,direction,metric,value_usd_millions,source
MYS,2017,GBR,partner_to_asean,fdi_flow,534.38062,OECD BMD4 (fdi_flow)
MYS,2017,GBR,partner_to_asean,fdi_position,4514.2549,OECD BMD4 (fdi_position)
MYS,2017,GBR,asean_to_partner,trade_goods,2419.0865310000017,BACI HS07 V202601
MYS,2017,GBR,partner_to_asean,trade_goods,1686.9564029999992,BACI HS07 V202601
MYS,2017,JPN,partner_to_asean,fdi_flow,1072.831595477684,JETRO/BOJ
MYS,2017,JPN,partner_to_asean,fdi_position,14314.95315367066,JETRO/BOJ
MYS,2017,JPN,asean_to_partner,trade_goods,18488.33059099995,BACI HS07 V202601
MYS,2017,JPN,partner_to_asean,trade_goods,14552.19564699999,BACI HS07 V202601
MYS,2017,KOR,partner_to_asean,fdi_flow,710.98114,OECD BMD4 (fdi_flow)
MYS,2017,KOR,partner_to_asean,fdi_position,5110.6294,OECD BMD4 (fdi_position)
MYS,2017,KOR,asean_to_partner,trade_goods,8007.3510570000035,BACI HS07 V202601
MYS,2017,KOR,partner_to_asean,trade_goods,9074.576971000004,BACI HS07 V202601
MYS,2017,USA,partner_to_asean,fdi_flow,1342.0,BEA USDIA
MYS,2017,USA,partner_to_asean,fdi_position,11767.0,BEA USDIA
MYS,2017,USA,asean_to_partner,trade_goods,36544.425767000015,BACI HS07 V202601
MYS,2017,USA,partner_to_asean,trade_goods,13253.780229000024,BACI HS07 V202601
MYS,2018,CHN,partner_to_asean,china_commercial_construction,2740.0,CGIT 2023-Fall (>=$95M)
MYS,2018,CHN,partner_to_asean,china_commercial_investment,1420.0,CGIT 2023-Fall (>=$95M)
MYS,2018,CHN,partner_to_asean,china_dev_finance,6565.678092511741,AidData GCDF 3.0 (constant 2021 USD)
MYS,2018,CHN,asean_to_partner,trade_goods,54147.81982900004,BACI HS07 V202601
MYS,2018,CHN,partner_to_asean,trade_goods,44748.420444999945,BACI HS07 V202601
MYS,2018,EU,partner_to_asean,fdi_flow,1134.6724531928146,OECD BMD4 (fdi_flow)
MYS,2018,EU,partner_to_asean,fdi_position,20992.34890739836,OECD BMD4 (fdi_position)
MYS,2018,EU,asean_to_partner,trade_goods,25707.410327000016,BACI HS07 V202601
MYS,2018,EU,partner_to_asean,trade_goods,16145.176457999993,BACI HS07 V202601
MYS,2018,GBR,partner_to_asean,fdi_flow,455.21042,OECD BMD4 (fdi_flow)
MYS,2018,GBR,partner_to_asean,fdi_position,3679.3032,OECD BMD4 (fdi_position)
MYS,2018,GBR,asean_to_partner,trade_goods,2332.6901909999997,BACI HS07 V202601
MYS,2018,GBR,partner_to_asean,trade_goods,1710.444772999996,BACI HS07 V202601
MYS,2018,JPN,partner_to_asean,fdi_flow,1261.5478677864355,JETRO/BOJ
MYS,2018,JPN,partner_to_asean,fdi_position,16634.86816529891,JETRO/BOJ
MYS,2018,JPN,asean_to_partner,trade_goods,18246.35542099999,BACI HS07 V202601
MYS,2018,JPN,partner_to_asean,trade_goods,15687.635536000009,BACI HS07 V202601
MYS,2018,KOR,partner_to_asean,fdi_flow,217.59048,OECD BMD4 (fdi_flow)
MYS,2018,KOR,partner_to_asean,fdi_position,5474.3735,OECD BMD4 (fdi_position)
MYS,2018,KOR,asean_to_partner,trade_goods,10029.741658999985,BACI HS07 V202601
MYS,2018,KOR,partner_to_asean,trade_goods,9385.306443999996,BACI HS07 V202601
MYS,2018,USA,partner_to_asean,fdi_flow,-674.0,BEA USDIA
MYS,2018,USA,partner_to_asean,fdi_position,10385.0,BEA USDIA
MYS,2018,USA,asean_to_partner,trade_goods,39060.01117699998,BACI HS07 V202601
MYS,2018,USA,partner_to_asean,trade_goods,15703.279114999992,BACI HS07 V202601
MYS,2019,CHN,partner_to_asean,china_commercial_construction,3030.0,CGIT 2023-Fall (>=$95M)
MYS,2019,CHN,partner_to_asean,china_commercial_investment,1230.0,CGIT 2023-Fall (>=$95M)
MYS,2019,CHN,partner_to_asean,china_dev_finance,1421.1017848987626,AidData GCDF 3.0 (constant 2021 USD)
MYS,2019,CHN,asean_to_partner,trade_goods,61656.72256600009,BACI HS07 V202601
MYS,2019,CHN,partner_to_asean,trade_goods,45185.52986499991,BACI HS07 V202601
MYS,2019,EU,partner_to_asean,fdi_flow,-44.220182490851,OECD BMD4 (fdi_flow)
MYS,2019,EU,partner_to_asean,fdi_position,22173.443746588477,OECD BMD4 (fdi_position)
MYS,2019,EU,asean_to_partner,trade_goods,25167.258921999994,BACI HS07 V202601
MYS,2019,EU,partner_to_asean,trade_goods,14909.169195999995,BACI HS07 V202601
MYS,2019,GBR,partner_to_asean,fdi_position,4827.6729,OECD BMD4 (fdi_position)
MYS,2019,GBR,asean_to_partner,trade_goods,2432.2318189999987,BACI HS07 V202601
MYS,2019,GBR,partner_to_asean,trade_goods,1731.3605690000031,BACI HS07 V202601
MYS,2019,JPN,partner_to_asean,fdi_flow,589.5921568996152,JETRO/BOJ
MYS,2019,JPN,partner_to_asean,fdi_position,17450.276587063672,JETRO/BOJ
MYS,2019,JPN,asean_to_partner,trade_goods,16905.79097299998,BACI HS07 V202601
MYS,2019,JPN,partner_to_asean,trade_goods,14810.160019999994,BACI HS07 V202601
MYS,2019,KOR,partner_to_asean,fdi_flow,281.974,OECD BMD4 (fdi_flow)
MYS,2019,KOR,partner_to_asean,fdi_position,6334.9971,OECD BMD4 (fdi_position)
MYS,2019,KOR,asean_to_partner,trade_goods,9010.25283200001,BACI HS07 V202601
MYS,2019,KOR,partner_to_asean,trade_goods,9188.120152,BACI HS07 V202601
MYS,2019,USA,partner_to_asean,fdi_flow,237.0,BEA USDIA
MYS,2019,USA,partner_to_asean,fdi_position,12673.0,BEA USDIA
MYS,2019,USA,asean_to_partner,trade_goods,39964.00020800007,BACI HS07 V202601
MYS,2019,USA,partner_to_asean,trade_goods,16164.964382,BACI HS07 V202601
MYS,2020,CHN,partner_to_asean,china_commercial_construction,100.0,CGIT 2023-Fall (>=$95M)
MYS,2020,CHN,partner_to_asean,china_commercial_investment,570.0,CGIT 2023-Fall (>=$95M)
MYS,2020,CHN,partner_to_asean,china_dev_finance,1168.3860861486276,AidData GCDF 3.0 (constant 2021 USD)
MYS,2020,CHN,asean_to_partner,trade_goods,59776.24133400003,BACI HS07 V202601
MYS,2020,CHN,partner_to_asean,trade_goods,43610.38934100001,BACI HS07 V202601
MYS,2020,EU,partner_to_asean,fdi_flow,187.67670641694903,OECD BMD4 (fdi_flow)
MYS,2020,EU,partner_to_asean,fdi_position,24025.703607980126,OECD BMD4 (fdi_position)
MYS,2020,EU,asean_to_partner,trade_goods,24451.949624000004,BACI HS07 V202601
MYS,2020,EU,partner_to_asean,trade_goods,11511.003023999994,BACI HS07 V202601
MYS,2020,GBR,asean_to_partner,trade_goods,2492.317286000004,BACI HS07 V202601
MYS,2020,GBR,partner_to_asean,trade_goods,1722.011211,BACI HS07 V202601
MYS,2020,JPN,partner_to_asean,fdi_flow,1431.703371009206,JETRO/BOJ
MYS,2020,JPN,partner_to_asean,fdi_position,18532.49271112939,JETRO/BOJ
MYS,2020,JPN,asean_to_partner,trade_goods,15383.346956999989,BACI HS07 V202601
MYS,2020,JPN,partner_to_asean,trade_goods,14538.292044999997,BACI HS07 V202601
MYS,2020,KOR,partner_to_asean,fdi_flow,217.38939266,OECD BMD4 (fdi_flow)
MYS,2020,KOR,partner_to_asean,fdi_position,6068.70189695,OECD BMD4 (fdi_position)
MYS,2020,KOR,asean_to_partner,trade_goods,8664.292642999999,BACI HS07 V202601
MYS,2020,KOR,partner_to_asean,trade_goods,12037.24742100002,BACI HS07 V202601
MYS,2020,USA,partner_to_asean,fdi_flow,968.0,BEA USDIA
MYS,2020,USA,partner_to_asean,fdi_position,13788.0,BEA USDIA
MYS,2020,USA,asean_to_partner,trade_goods,42678.16407899997,BACI HS07 V202601
MYS,2020,USA,partner_to_asean,trade_goods,16156.665289999975,BACI HS07 V202601
MYS,2021,CHN,partner_to_asean,china_commercial_investment,300.0,CGIT 2023-Fall (>=$95M)
MYS,2021,CHN,partner_to_asean,china_dev_finance,1080.0944953335518,AidData GCDF 3.0 (constant 2021 USD)
MYS,2021,CHN,asean_to_partner,trade_goods,81273.65648599996,BACI HS07 V202601
MYS,2021,CHN,partner_to_asean,trade_goods,57045.954145,BACI HS07 V202601
MYS,2021,EU,partner_to_asean,fdi_flow,187.65482217601817,OECD BMD4 (fdi_flow)
MYS,2021,EU,partner_to_asean,fdi_position,22738.15480611361,OECD BMD4 (fdi_position)
MYS,2021,EU,asean_to_partner,trade_goods,28918.583104,BACI HS07 V202601
MYS,2021,EU,partner_to_asean,trade_goods,13190.027257999996,BACI HS07 V202601
MYS,2021,GBR,asean_to_partner,trade_goods,3052.1306030000032,BACI HS07 V202601
MYS,2021,GBR,partner_to_asean,trade_goods,1863.5163870000015,BACI HS07 V202601
MYS,2021,JPN,partner_to_asean,fdi_flow,2529.0832511840586,JETRO/BOJ
MYS,2021,JPN,partner_to_asean,fdi_position,19147.15113756081,JETRO/BOJ
MYS,2021,JPN,asean_to_partner,trade_goods,19006.227864000033,BACI HS07 V202601
MYS,2021,JPN,partner_to_asean,trade_goods,17144.90422200001,BACI HS07 V202601
MYS,2021,KOR,partner_to_asean,fdi_flow,1220.22778117,OECD BMD4 (fdi_flow)
MYS,2021,KOR,partner_to_asean,fdi_position,7491.37405742,OECD BMD4 (fdi_position)
MYS,2021,KOR,asean_to_partner,trade_goods,10224.444205999976,BACI HS07 V202601
MYS,2021,KOR,partner_to_asean,trade_goods,11283.731308000017,BACI HS07 V202601
MYS,2021,USA,partner_to_asean,fdi_flow,776.0,BEA USDIA
MYS,2021,USA,partner_to_asean,fdi_position,11349.0,BEA USDIA
MYS,2021,USA,asean_to_partner,trade_goods,53707.40046700006,BACI HS07 V202601
MYS,2021,USA,partner_to_asean,trade_goods,17695.116125999997,BACI HS07 V202601
MYS,2022,CHN,partner_to_asean,china_commercial_construction,1360.0,CGIT 2023-Fall (>=$95M)
MYS,2022,CHN,partner_to_asean,china_commercial_investment,1570.0,CGIT 2023-Fall (>=$95M)
MYS,2022,CHN,asean_to_partner,trade_goods,81260.041313,BACI HS07 V202601
MYS,2022,CHN,partner_to_asean,trade_goods,63316.559730000045,BACI HS07 V202601
MYS,2022,EU,partner_to_asean,fdi_flow,1637.0799665915258,OECD BMD4 (fdi_flow)
MYS,2022,EU,partner_to_asean,fdi_position,22388.025554819236,OECD BMD4 (fdi_position)
MYS,2022,EU,asean_to_partner,trade_goods,29802.616495,BACI HS07 V202601
MYS,2022,EU,partner_to_asean,trade_goods,14573.093832,BACI HS07 V202601
MYS,2022,GBR,asean_to_partner,trade_goods,4625.164875999984,BACI HS07 V202601
MYS,2022,GBR,partner_to_asean,trade_goods,1980.5111759999984,BACI HS07 V202601
MYS,2022,JPN,partner_to_asean,fdi_flow,2164.8078597803033,JETRO/BOJ
MYS,2022,JPN,partner_to_asean,fdi_position,20067.900230036328,JETRO/BOJ
MYS,2022,JPN,asean_to_partner,trade_goods,25356.127914999994,BACI HS07 V202601
MYS,2022,JPN,partner_to_asean,trade_goods,17504.952899999997,BACI HS07 V202601
MYS,2022,KOR,partner_to_asean,fdi_flow,1381.30334568,OECD BMD4 (fdi_flow)
MYS,2022,KOR,partner_to_asean,fdi_position,8970.71104638,OECD BMD4 (fdi_position)
MYS,2022,KOR,asean_to_partner,trade_goods,14895.306869999991,BACI HS07 V202601
MYS,2022,KOR,partner_to_asean,trade_goods,12982.75618000002,BACI HS07 V202601
MYS,2022,USA,partner_to_asean,fdi_flow,9765.0,BEA USDIA
MYS,2022,USA,partner_to_asean,fdi_position,25477.0,BEA USDIA
MYS,2022,USA,asean_to_partner,trade_goods,54032.69133400005,BACI HS07 V202601
MYS,2022,USA,partner_to_asean,trade_goods,21708.63033500002,BACI HS07 V202601
MYS,2023,CHN,partner_to_asean,china_commercial_construction,980.0,CGIT 2023-Fall (>=$95M)
MYS,2023,CHN,partner_to_asean,china_commercial_investment,2660.0,CGIT 2023-Fall (>=$95M)
MYS,2023,CHN,asean_to_partner,trade_goods,78978.61580400018,BACI HS07 V202601
MYS,2023,CHN,partner_to_asean,trade_goods,60071.309428999964,BACI HS07 V202601
MYS,2023,EU,partner_to_asean,fdi_flow,65.00566542853774,OECD BMD4 (fdi_flow)
MYS,2023,EU,partner_to_asean,fdi_position,22828.209283865905,OECD BMD4 (fdi_position)
MYS,2023,EU,asean_to_partner,trade_goods,26625.256686000004,BACI HS07 V202601
MYS,2023,EU,partner_to_asean,trade_goods,14864.835982000011,BACI HS07 V202601
MYS,2023,GBR,asean_to_partner,trade_goods,3831.023530000005,BACI HS07 V202601
MYS,2023,GBR,partner_to_asean,trade_goods,1859.95381,BACI HS07 V202601
MYS,2023,JPN,partner_to_asean,fdi_flow,1928.0484577480383,JETRO/BOJ
MYS,2023,JPN,partner_to_asean,fdi_position,20503.65807268034,JETRO/BOJ
MYS,2023,JPN,asean_to_partner,trade_goods,19384.888014999982,BACI HS07 V202601
MYS,2023,JPN,partner_to_asean,trade_goods,14868.882871999996,BACI HS07 V202601
MYS,2023,KOR,partner_to_asean,fdi_flow,-87.26317753,OECD BMD4 (fdi_flow)
MYS,2023,KOR,partner_to_asean,fdi_position,10325.61807797,OECD BMD4 (fdi_position)
MYS,2023,KOR,asean_to_partner,trade_goods,14873.22701700002,BACI HS07 V202601
MYS,2023,KOR,partner_to_asean,trade_goods,11813.640446999996,BACI HS07 V202601
MYS,2023,USA,partner_to_asean,fdi_flow,-4156.0,BEA USDIA
MYS,2023,USA,partner_to_asean,fdi_position,20994.0,BEA USDIA
MYS,2023,USA,asean_to_partner,trade_goods,43961.47523199996,BACI HS07 V202601
MYS,2023,USA,partner_to_asean,trade_goods,19120.942143999982,BACI HS07 V202601
MYS,2024,CHN,asean_to_partner,trade_goods,84610.63383200002,BACI HS07 V202601
MYS,2024,CHN,partner_to_asean,trade_goods,68947.06368199998,BACI HS07 V202601
MYS,2024,EU,partner_to_asean,fdi_flow,1465.2960926303376,OECD BMD4 (fdi_flow)
MYS,2024,EU,partner_to_asean,fdi_position,23322.66409153414,OECD BMD4 (fdi_position)
MYS,2024,EU,asean_to_partner,trade_goods,25862.797766000014,BACI HS07 V202601
MYS,2024,EU,partner_to_asean,trade_goods,14439.538513999998,BACI HS07 V202601
MYS,2024,GBR,asean_to_partner,trade_goods,3541.423545999999,BACI HS07 V202601
MYS,2024,GBR,partner_to_asean,trade_goods,2038.9842459999963,BACI HS07 V202601
MYS,2024,JPN,partner_to_asean,fdi_flow,2320.4848675778844,JETRO/BOJ
MYS,2024,JPN,partner_to_asean,fdi_position,21281.052762201532,JETRO/BOJ
MYS,2024,JPN,asean_to_partner,trade_goods,19516.005557999997,BACI HS07 V202601
MYS,2024,JPN,partner_to_asean,trade_goods,14966.810747000016,BACI HS07 V202601
MYS,2024,KOR,partner_to_asean,fdi_flow,-133.20065,OECD BMD4 (fdi_flow)
MYS,2024,KOR,partner_to_asean,fdi_position,9641.8145,OECD BMD4 (fdi_position)
MYS,2024,KOR,asean_to_partner,trade_goods,13559.374804000016,BACI HS07 V202601
MYS,2024,KOR,partner_to_asean,trade_goods,11579.11667999999,BACI HS07 V202601
MYS,2024,USA,partner_to_asean,fdi_flow,2962.0,BEA USDIA
MYS,2024,USA,partner_to_asean,fdi_position,23915.0,BEA USDIA
MYS,2024,USA,asean_to_partner,trade_goods,51639.304185000015,BACI HS07 V202601
MYS,2024,USA,partner_to_asean,trade_goods,27264.77756200001,BACI HS07 V202601
PHL,2010,CHN,partner_to_asean,china_commercial_construction,600.0,CGIT 2023-Fall (>=$95M)
PHL,2010,CHN,partner_to_asean,china_dev_finance,930.6897748458364,AidData GCDF 3.0 (constant 2021 USD)
PHL,2010,CHN,asean_to_partner,trade_goods,16219.63419,BACI HS07 V202601
PHL,2010,CHN,partner_to_asean,trade_goods,11539.128808999996,BACI HS07 V202601
PHL,2010,EU,partner_to_asean,fdi_flow,95.36423599999999,OECD BMD4 (fdi_flow)
PHL,2010,EU,partner_to_asean,fdi_position,1051.5767,OECD BMD4 (fdi_position)
PHL,2010,EU,asean_to_partner,trade_goods,5835.967238,BACI HS07 V202601
PHL,2010,EU,partner_to_asean,trade_goods,3575.7295170000034,BACI HS07 V202601
PHL,2010,GBR,asean_to_partner,trade_goods,763.5545360000009,BACI HS07 V202601
PHL,2010,GBR,partner_to_asean,trade_goods,408.1053829999998,BACI HS07 V202601
PHL,2010,JPN,partner_to_asean,fdi_flow,513.8233035308037,JETRO/BOJ
PHL,2010,JPN,partner_to_asean,fdi_position,8686.995569532179,JETRO/BOJ
PHL,2010,JPN,asean_to_partner,trade_goods,7505.950838000001,BACI HS07 V202601
PHL,2010,JPN,partner_to_asean,trade_goods,10552.387336999996,BACI HS07 V202601
PHL,2010,KOR,asean_to_partner,trade_goods,3488.103392000002,BACI HS07 V202601
PHL,2010,KOR,partner_to_asean,trade_goods,5834.980435999983,BACI HS07 V202601
PHL,2010,USA,partner_to_asean,fdi_flow,703.0,BEA USDIA
PHL,2010,USA,partner_to_asean,fdi_position,5399.0,BEA USDIA
PHL,2010,USA,asean_to_partner,trade_goods,8050.457188999994,BACI HS07 V202601
PHL,2010,USA,partner_to_asean,trade_goods,6833.756564000006,BACI HS07 V202601
PHL,2011,CHN,partner_to_asean,china_dev_finance,1.91861308289239,AidData GCDF 3.0 (constant 2021 USD)
PHL,2011,CHN,asean_to_partner,trade_goods,17989.654435999983,BACI HS07 V202601
PHL,2011,CHN,partner_to_asean,trade_goods,14253.37606499999,BACI HS07 V202601
PHL,2011,EU,partner_to_asean,fdi_flow,-87.77765,OECD BMD4 (fdi_flow)
PHL,2011,EU,partner_to_asean,fdi_position,980.56995,OECD BMD4 (fdi_position)
PHL,2011,EU,asean_to_partner,trade_goods,6022.406674999999,BACI HS07 V202601
PHL,2011,EU,partner_to_asean,trade_goods,4157.713442999998,BACI HS07 V202601
PHL,2011,GBR,asean_to_partner,trade_goods,730.5212820000007,BACI HS07 V202601
PHL,2011,GBR,partner_to_asean,trade_goods,431.5825310000004,BACI HS07 V202601
PHL,2011,JPN,partner_to_asean,fdi_flow,1018.7380267996956,JETRO/BOJ
PHL,2011,JPN,partner_to_asean,fdi_position,10225.369545586853,JETRO/BOJ
PHL,2011,JPN,asean_to_partner,trade_goods,8544.900594000004,BACI HS07 V202601
PHL,2011,JPN,partner_to_asean,trade_goods,10716.851392999984,BACI HS07 V202601
PHL,2011,KOR,asean_to_partner,trade_goods,3571.469665999998,BACI HS07 V202601
PHL,2011,KOR,partner_to_asean,trade_goods,7336.772765999989,BACI HS07 V202601
PHL,2011,USA,partner_to_asean,fdi_flow,228.0,BEA USDIA
PHL,2011,USA,partner_to_asean,fdi_position,4897.0,BEA USDIA
PHL,2011,USA,asean_to_partner,trade_goods,9185.012228999993,BACI HS07 V202601
PHL,2011,USA,partner_to_asean,trade_goods,7337.737600000007,BACI HS07 V202601
PHL,2012,CHN,partner_to_asean,china_commercial_construction,350.0,CGIT 2023-Fall (>=$95M)
PHL,2012,CHN,partner_to_asean,china_dev_finance,0.385354396452609,AidData GCDF 3.0 (constant 2021 USD)
PHL,2012,CHN,asean_to_partner,trade_goods,19643.205302999984,BACI HS07 V202601
PHL,2012,CHN,partner_to_asean,trade_goods,16732.177501000002,BACI HS07 V202601
PHL,2012,EU,partner_to_asean,fdi_flow,32.579693,OECD BMD4 (fdi_flow)
PHL,2012,EU,partner_to_asean,fdi_position,1027.3818777261583,OECD BMD4 (fdi_position)
PHL,2012,EU,asean_to_partner,trade_goods,5771.219054999998,BACI HS07 V202601
PHL,2012,EU,partner_to_asean,trade_goods,4711.638795000002,BACI HS07 V202601
PHL,2012,GBR,asean_to_partner,trade_goods,595.5142169999998,BACI HS07 V202601
PHL,2012,GBR,partner_to_asean,trade_goods,478.9344400000001,BACI HS07 V202601
PHL,2012,JPN,partner_to_asean,fdi_flow,731.4688979157933,JETRO/BOJ
PHL,2012,JPN,partner_to_asean,fdi_position,10379.199828270204,JETRO/BOJ
PHL,2012,JPN,asean_to_partner,trade_goods,8940.030764,BACI HS07 V202601
PHL,2012,JPN,partner_to_asean,trade_goods,11367.127991999983,BACI HS07 V202601
PHL,2012,KOR,asean_to_partner,trade_goods,3283.5974289999986,BACI HS07 V202601
PHL,2012,KOR,partner_to_asean,trade_goods,8208.897755999988,BACI HS07 V202601
PHL,2012,USA,partner_to_asean,fdi_flow,-63.0,BEA USDIA
PHL,2012,USA,partner_to_asean,fdi_position,3988.0,BEA USDIA
PHL,2012,USA,asean_to_partner,trade_goods,9659.736791999989,BACI HS07 V202601
PHL,2012,USA,partner_to_asean,trade_goods,7464.786518000004,BACI HS07 V202601
PHL,2013,CHN,partner_to_asean,china_commercial_construction,600.0,CGIT 2023-Fall (>=$95M)
PHL,2013,CHN,partner_to_asean,china_dev_finance,75.55178624982717,AidData GCDF 3.0 (constant 2021 USD)
PHL,2013,CHN,asean_to_partner,trade_goods,18181.809932999975,BACI HS07 V202601
PHL,2013,CHN,partner_to_asean,trade_goods,19866.20968299995,BACI HS07 V202601
PHL,2013,EU,partner_to_asean,fdi_flow,901.2484334151395,OECD BMD4 (fdi_flow)
PHL,2013,EU,partner_to_asean,fdi_position,3625.16886664577,OECD BMD4 (fdi_position)
PHL,2013,EU,asean_to_partner,trade_goods,5842.836096999999,BACI HS07 V202601
PHL,2013,EU,partner_to_asean,trade_goods,6015.837343000004,BACI HS07 V202601
PHL,2013,GBR,partner_to_asean,fdi_position,253.62318,OECD BMD4 (fdi_position)
PHL,2013,GBR,asean_to_partner,trade_goods,551.3581660000006,BACI HS07 V202601
PHL,2013,GBR,partner_to_asean,trade_goods,540.2839720000002,BACI HS07 V202601
PHL,2013,JPN,partner_to_asean,fdi_flow,1241.7762041503768,JETRO/BOJ
PHL,2013,JPN,partner_to_asean,fdi_position,10751.797110187814,JETRO/BOJ
PHL,2013,JPN,asean_to_partner,trade_goods,8940.911906000027,BACI HS07 V202601
PHL,2013,JPN,partner_to_asean,trade_goods,9263.142008000008,BACI HS07 V202601
PHL,2013,KOR,partner_to_asean,fdi_flow,134.16353,OECD BMD4 (fdi_flow)
PHL,2013,KOR,partner_to_asean,fdi_position,3070.4263,OECD BMD4 (fdi_position)
PHL,2013,KOR,asean_to_partner,trade_goods,3706.2340030000096,BACI HS07 V202601
PHL,2013,KOR,partner_to_asean,trade_goods,8781.385136999992,BACI HS07 V202601
PHL,2013,USA,partner_to_asean,fdi_flow,-111.0,BEA USDIA
PHL,2013,USA,partner_to_asean,fdi_position,4091.0,BEA USDIA
PHL,2013,USA,asean_to_partner,trade_goods,9350.614400999992,BACI HS07 V202601
PHL,2013,USA,partner_to_asean,trade_goods,7607.193191999996,BACI HS07 V202601
PHL,2014,CHN,partner_to_asean,china_commercial_construction,1210.0,CGIT 2023-Fall (>=$95M)
PHL,2014,CHN,partner_to_asean,china_dev_finance,0.0,AidData GCDF 3.0 (constant 2021 USD)
PHL,2014,CHN,asean_to_partner,trade_goods,20982.166579999997,BACI HS07 V202601
PHL,2014,CHN,partner_to_asean,trade_goods,23471.388136999976,BACI HS07 V202601
PHL,2014,EU,partner_to_asean,fdi_flow,-447.54747664094674,OECD BMD4 (fdi_flow)
PHL,2014,EU,partner_to_asean,fdi_position,4371.266684025925,OECD BMD4 (fdi_position)
PHL,2014,EU,asean_to_partner,trade_goods,6702.532621000002,BACI HS07 V202601
PHL,2014,EU,partner_to_asean,trade_goods,7053.114388000004,BACI HS07 V202601
PHL,2014,GBR,asean_to_partner,trade_goods,606.8819289999998,BACI HS07 V202601
PHL,2014,GBR,partner_to_asean,trade_goods,595.723055,BACI HS07 V202601
PHL,2014,JPN,partner_to_asean,fdi_flow,901.0675528905558,JETRO/BOJ
PHL,2014,JPN,partner_to_asean,fdi_position,11165.465162771285,JETRO/BOJ
PHL,2014,JPN,asean_to_partner,trade_goods,9790.125014000012,BACI HS07 V202601
PHL,2014,JPN,partner_to_asean,trade_goods,9321.236234000007,BACI HS07 V202601
PHL,2014,KOR,partner_to_asean,fdi_flow,-84.776207,OECD BMD4 (fdi_flow)
PHL,2014,KOR,partner_to_asean,fdi_position,2651.4932,OECD BMD4 (fdi_position)
PHL,2014,KOR,asean_to_partner,trade_goods,3332.9946629999977,BACI HS07 V202601
PHL,2014,KOR,partner_to_asean,trade_goods,10045.311288000024,BACI HS07 V202601
PHL,2014,USA,partner_to_asean,fdi_flow,643.0,BEA USDIA
PHL,2014,USA,partner_to_asean,fdi_position,4073.0,BEA USDIA
PHL,2014,USA,asean_to_partner,trade_goods,10168.384966,BACI HS07 V202601
PHL,2014,USA,partner_to_asean,trade_goods,8092.921265999985,BACI HS07 V202601
PHL,2015,CHN,partner_to_asean,china_dev_finance,0.0197252787736664,AidData GCDF 3.0 (constant 2021 USD)
PHL,2015,CHN,asean_to_partner,trade_goods,18965.65430399998,BACI HS07 V202601
PHL,2015,CHN,partner_to_asean,trade_goods,26669.97029999996,BACI HS07 V202601
PHL,2015,EU,partner_to_asean,fdi_flow,1107.6208287145894,OECD BMD4 (fdi_flow)
PHL,2015,EU,partner_to_asean,fdi_position,8390.946058690244,OECD BMD4 (fdi_position)
PHL,2015,EU,asean_to_partner,trade_goods,6199.521126999998,BACI HS07 V202601
PHL,2015,EU,partner_to_asean,trade_goods,5049.011710999996,BACI HS07 V202601
PHL,2015,GBR,asean_to_partner,trade_goods,621.3606250000004,BACI HS07 V202601
PHL,2015,GBR,partner_to_asean,trade_goods,594.5803830000012,BACI HS07 V202601
PHL,2015,JPN,partner_to_asean,fdi_flow,1530.828464712171,JETRO/BOJ
PHL,2015,JPN,partner_to_asean,fdi_position,12323.07995040691,JETRO/BOJ
PHL,2015,JPN,asean_to_partner,trade_goods,8572.308613999987,BACI HS07 V202601
PHL,2015,JPN,partner_to_asean,trade_goods,8890.488908000023,BACI HS07 V202601
PHL,2015,KOR,partner_to_asean,fdi_flow,-13.914789,OECD BMD4 (fdi_flow)
PHL,2015,KOR,partner_to_asean,fdi_position,2790.3113,OECD BMD4 (fdi_position)
PHL,2015,KOR,asean_to_partner,trade_goods,3251.6337719999974,BACI HS07 V202601
PHL,2015,KOR,partner_to_asean,trade_goods,8316.534796999988,BACI HS07 V202601
PHL,2015,USA,partner_to_asean,fdi_flow,75.0,BEA USDIA
PHL,2015,USA,partner_to_asean,fdi_position,5992.0,BEA USDIA
PHL,2015,USA,asean_to_partner,trade_goods,10384.619908,BACI HS07 V202601
PHL,2015,USA,partner_to_asean,trade_goods,7507.245446000006,BACI HS07 V202601
PHL,2016,CHN,partner_to_asean,china_commercial_construction,870.0,CGIT 2023-Fall (>=$95M)
PHL,2016,CHN,partner_to_asean,china_dev_finance,2271.2543020484736,AidData GCDF 3.0 (constant 2021 USD)
PHL,2016,CHN,asean_to_partner,trade_goods,17393.61330399998,BACI HS07 V202601
PHL,2016,CHN,partner_to_asean,trade_goods,29819.56253599997,BACI HS07 V202601
PHL,2016,EU,partner_to_asean,fdi_flow,-1149.2795969101876,OECD BMD4 (fdi_flow)
PHL,2016,EU,partner_to_asean,fdi_position,7828.3844090083,OECD BMD4 (fdi_position)
PHL,2016,EU,asean_to_partner,trade_goods,6444.589338,BACI HS07 V202601
PHL,2016,EU,partner_to_asean,trade_goods,5124.099438000003,BACI HS07 V202601
PHL,2016,GBR,asean_to_partner,trade_goods,634.7110079999998,BACI HS07 V202601
PHL,2016,GBR,partner_to_asean,trade_goods,535.1675900000002,BACI HS07 V202601
PHL,2016,JPN,partner_to_asean,fdi_flow,2342.9041902364656,JETRO/BOJ
PHL,2016,JPN,partner_to_asean,fdi_position,13725.230428964222,JETRO/BOJ
