country_iso3,country_name,country_group,year,metric,unit,value
CHN,China,PARTNER,2003,milex_share_of_gdp_pct,% of GDP,1.9682847762508398
CHN,China,PARTNER,2003,milex_share_of_govt_pct,% of govt spending,10.973829610641491
CHN,China,PARTNER,2004,milex_constant_2024_usd_millions,"USD millions, constant 2024",67956.44918310986
CHN,China,PARTNER,2004,milex_current_usd_millions,"USD millions, current",37904.57182699605
CHN,China,PARTNER,2004,milex_per_capita_usd,USD per capita,29.19518948898397
CHN,China,PARTNER,2004,milex_share_of_gdp_pct,% of GDP,1.910324373006541
CHN,China,PARTNER,2004,milex_share_of_govt_pct,% of govt spending,10.879794592699614
CHN,China,PARTNER,2005,milex_constant_2024_usd_millions,"USD millions, constant 2024",74624.9774233132
CHN,China,PARTNER,2005,milex_current_usd_millions,"USD millions, current",42789.95365090244
CHN,China,PARTNER,2005,milex_per_capita_usd,USD per capita,32.767016032969195
CHN,China,PARTNER,2005,milex_share_of_gdp_pct,% of GDP,1.8463439990556607
CHN,China,PARTNER,2005,milex_share_of_govt_pct,% of govt spending,10.228761310058522
CHN,China,PARTNER,2006,milex_constant_2024_usd_millions,"USD millions, constant 2024",85898.20874181419
CHN,China,PARTNER,2006,milex_current_usd_millions,"USD millions, current",51453.37323384863
CHN,China,PARTNER,2006,milex_per_capita_usd,USD per capita,39.15277360172509
CHN,China,PARTNER,2006,milex_share_of_gdp_pct,% of GDP,1.8432182484891746
CHN,China,PARTNER,2006,milex_share_of_govt_pct,% of govt spending,10.187304699293973
CHN,China,PARTNER,2007,milex_constant_2024_usd_millions,"USD millions, constant 2024",94424.53546866345
CHN,China,PARTNER,2007,milex_current_usd_millions,"USD millions, current",62136.59075458873
CHN,China,PARTNER,2007,milex_per_capita_usd,USD per capita,47.00413684712266
CHN,China,PARTNER,2007,milex_share_of_gdp_pct,% of GDP,1.7240735848177542
CHN,China,PARTNER,2007,milex_share_of_govt_pct,% of govt spending,9.627736538259562
CHN,China,PARTNER,2008,milex_constant_2024_usd_millions,"USD millions, constant 2024",103310.80220400917
CHN,China,PARTNER,2008,milex_current_usd_millions,"USD millions, current",78840.80281986286
CHN,China,PARTNER,2008,milex_per_capita_usd,USD per capita,59.29269076599172
CHN,China,PARTNER,2008,milex_share_of_gdp_pct,% of GDP,1.689197989115741
CHN,China,PARTNER,2008,milex_share_of_govt_pct,% of govt spending,7.646509349928027
CHN,China,PARTNER,2009,milex_constant_2024_usd_millions,"USD millions, constant 2024",125361.39516664106
CHN,China,PARTNER,2009,milex_current_usd_millions,"USD millions, current",96601.66675295417
CHN,China,PARTNER,2009,milex_per_capita_usd,USD per capita,72.20105695856348
CHN,China,PARTNER,2009,milex_share_of_gdp_pct,% of GDP,1.8614565608681282
CHN,China,PARTNER,2009,milex_share_of_govt_pct,% of govt spending,7.399288493694502
CHN,China,PARTNER,2010,milex_constant_2024_usd_millions,"USD millions, constant 2024",131535.81978251814
CHN,China,PARTNER,2010,milex_current_usd_millions,"USD millions, current",105522.64810183836
